sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,16,ode,focei,lbfgsb3c,vc,BMI,power,9,FALSE,9,1,0,0,9
80,16,ode,focei,lbfgsb3c,vc,BW,lin,5,FALSE,5,1,0,0,5
80,16,ode,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,cl,BMI,power,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,cl,CrCL,lin,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,vc,BMI,power,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,vc,BW,power,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,1,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,1,linCmt,focei,lbfgsb3c,vc,SEX,cat,1,FALSE,1,1,0,0,1
80,2,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,97,0.97,97,3,0
80,2,linCmt,focei,lbfgsb3c,cl,BMI,power,1,FALSE,1,1,0,0,1
80,2,linCmt,focei,lbfgsb3c,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,2,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,2,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,2,linCmt,focei,lbfgsb3c,vc,BMI,power,2,FALSE,2,1,0,0,2
80,2,linCmt,focei,lbfgsb3c,vc,BW,power,2,FALSE,2,1,0,0,2
80,2,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,2,linCmt,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,3,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,84,0.84,84,16,0
80,3,linCmt,focei,lbfgsb3c,cl,BMI,power,1,FALSE,1,1,0,0,1
80,3,linCmt,focei,lbfgsb3c,cl,BW,power,1,FALSE,1,1,0,0,1
80,3,linCmt,focei,lbfgsb3c,cl,CrCL,power,3,FALSE,3,1,0,0,3
80,3,linCmt,focei,lbfgsb3c,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,3,linCmt,focei,lbfgsb3c,vc,BMI,power,4,FALSE,4,1,0,0,4
80,3,linCmt,focei,lbfgsb3c,vc,BW,lin,11,FALSE,11,1,0,0,11
80,3,linCmt,focei,lbfgsb3c,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,3,linCmt,focei,lbfgsb3c,vc,CrCL,power,5,FALSE,5,1,0,0,5
80,3,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,4,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,82,0.82,82,18,0
80,4,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,93,0.93,93,7,0
80,4,linCmt,focei,lbfgsb3c,cl,BW,power,1,FALSE,1,1,0,0,1
80,4,linCmt,focei,lbfgsb3c,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,4,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,4,linCmt,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,4,linCmt,focei,lbfgsb3c,vc,BMI,lin,2,FALSE,2,1,0,0,2
80,4,linCmt,focei,lbfgsb3c,vc,BMI,power,12,FALSE,12,1,0,0,12
80,4,linCmt,focei,lbfgsb3c,vc,BW,lin,6,FALSE,6,1,0,0,6
80,4,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,4,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,5,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,89,0.89,89,11,0
80,5,linCmt,focei,lbfgsb3c,cl,BMI,power,3,FALSE,3,1,0,0,3
80,5,linCmt,focei,lbfgsb3c,cl,BW,lin,1,FALSE,1,1,0,0,1
80,5,linCmt,focei,lbfgsb3c,cl,CrCL,lin,11,FALSE,11,1,0,0,11
80,5,linCmt,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,5,linCmt,focei,lbfgsb3c,vc,BMI,power,2,FALSE,2,1,0,0,2
80,5,linCmt,focei,lbfgsb3c,vc,BW,power,1,FALSE,1,1,0,0,1
80,5,linCmt,focei,lbfgsb3c,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,5,linCmt,focei,lbfgsb3c,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,6,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,89,0.89,89,11,0
80,6,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,96,0.96,96,4,0
80,6,linCmt,focei,lbfgsb3c,cl,BW,power,2,FALSE,2,1,0,0,2
80,6,linCmt,focei,lbfgsb3c,cl,CrCL,lin,11,FALSE,11,1,0,0,11
80,6,linCmt,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,6,linCmt,focei,lbfgsb3c,vc,BW,lin,1,FALSE,1,1,0,0,1
80,6,linCmt,focei,lbfgsb3c,vc,BW,power,1,FALSE,1,1,0,0,1
80,6,linCmt,focei,lbfgsb3c,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,6,linCmt,focei,lbfgsb3c,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,6,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,7,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,86,0.86,86,14,0
80,7,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,90,0.9,90,10,0
80,7,linCmt,focei,lbfgsb3c,cl,CrCL,lin,14,FALSE,14,1,0,0,14
80,7,linCmt,focei,lbfgsb3c,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,7,linCmt,focei,lbfgsb3c,vc,BMI,power,7,FALSE,7,1,0,0,7
80,7,linCmt,focei,lbfgsb3c,vc,BW,lin,1,FALSE,1,1,0,0,1
80,7,linCmt,focei,lbfgsb3c,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,7,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,7,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,8,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,88,0.88,88,12,0
80,8,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,86,0.86,86,14,0
80,8,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,97,0.97,97,3,0
80,8,linCmt,focei,lbfgsb3c,cl,BMI,power,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,cl,BW,power,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,lbfgsb3c,cl,CrCL,lin,11,FALSE,11,1,0,0,11
80,8,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,lbfgsb3c,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,vc,BMI,power,9,FALSE,9,1,0,0,9
80,8,linCmt,focei,lbfgsb3c,vc,BW,lin,5,FALSE,5,1,0,0,5
80,8,linCmt,focei,lbfgsb3c,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,9,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,80,0.8,80,20,0
80,9,linCmt,focei,lbfgsb3c,cl,BMI,power,10,FALSE,10,1,0,0,10
80,9,linCmt,focei,lbfgsb3c,cl,BW,lin,9,FALSE,9,1,0,0,9
80,9,linCmt,focei,lbfgsb3c,cl,CrCL,power,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,lbfgsb3c,cl,RACE,cat,4,FALSE,4,1,0,0,4
80,9,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,lbfgsb3c,vc,BMI,power,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,lbfgsb3c,vc,BW,power,3,FALSE,3,1,0,0,3
80,9,linCmt,focei,lbfgsb3c,vc,CrCL,power,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,9,linCmt,focei,lbfgsb3c,vc,SEX,cat,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,80,0.8,80,20,0
80,10,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,98,0.98,98,2,0
80,10,linCmt,focei,lbfgsb3c,cl,BMI,lin,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,cl,BMI,power,11,FALSE,11,1,0,0,11
80,10,linCmt,focei,lbfgsb3c,cl,BW,lin,7,FALSE,7,1,0,0,7
80,10,linCmt,focei,lbfgsb3c,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,cl,RACE,cat,3,FALSE,3,1,0,0,3
80,10,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,10,linCmt,focei,lbfgsb3c,vc,BMI,power,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,10,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,81,0.81,81,19,0
80,11,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,84,0.84,84,16,0
80,11,linCmt,focei,lbfgsb3c,cl,BMI,lin,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,lbfgsb3c,cl,BMI,power,11,FALSE,11,1,0,0,11
80,11,linCmt,focei,lbfgsb3c,cl,BW,lin,5,FALSE,5,1,0,0,5
80,11,linCmt,focei,lbfgsb3c,cl,CrCL,lin,1,FALSE,1,1,0,0,1
