sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
40,10,linCmt,focei,bobyqa,vc,BW,lin,1,FALSE,1,1,0,0,1
40,10,linCmt,focei,bobyqa,vc,BW,power,4,FALSE,4,1,0,0,4
40,10,linCmt,focei,bobyqa,vc,CrCL,lin,3,FALSE,3,1,0,0,3
40,10,linCmt,focei,bobyqa,vc,CrCL,power,2,FALSE,2,1,0,0,2
40,10,linCmt,focei,bobyqa,vc,RACE,cat,1,FALSE,1,1,0,0,1
40,10,ode,focei,bobyqa,cl,BW,power,100,TRUE,34,0.34,34,66,0
40,10,ode,focei,bobyqa,vc,SEX,cat,100,TRUE,69,0.69,69,31,0
40,10,ode,focei,bobyqa,cl,BMI,lin,9,FALSE,9,1,0,0,9
40,10,ode,focei,bobyqa,cl,BMI,power,12,FALSE,12,1,0,0,12
40,10,ode,focei,bobyqa,cl,BW,lin,25,FALSE,25,1,0,0,25
40,10,ode,focei,bobyqa,cl,CrCL,lin,2,FALSE,2,1,0,0,2
40,10,ode,focei,bobyqa,cl,CrCL,power,3,FALSE,3,1,0,0,3
40,10,ode,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
40,10,ode,focei,bobyqa,vc,BMI,lin,3,FALSE,3,1,0,0,3
40,10,ode,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
40,10,ode,focei,bobyqa,vc,BW,power,4,FALSE,4,1,0,0,4
40,10,ode,focei,bobyqa,vc,CrCL,lin,3,FALSE,3,1,0,0,3
40,10,ode,focei,bobyqa,vc,CrCL,power,2,FALSE,2,1,0,0,2
40,10,ode,focei,bobyqa,vc,RACE,cat,1,FALSE,1,1,0,0,1
40,11,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,48,0.48,48,52,0
40,11,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,51,0.51,51,49,0
40,11,linCmt,focei,bobyqa,cl,BMI,lin,10,FALSE,10,1,0,0,10
40,11,linCmt,focei,bobyqa,cl,BMI,power,8,FALSE,8,1,0,0,8
40,11,linCmt,focei,bobyqa,cl,BW,lin,27,FALSE,27,1,0,0,27
40,11,linCmt,focei,bobyqa,cl,CrCL,lin,1,FALSE,1,1,0,0,1
40,11,linCmt,focei,bobyqa,cl,RACE,cat,3,FALSE,3,1,0,0,3
40,11,linCmt,focei,bobyqa,cl,SEX,cat,3,FALSE,3,1,0,0,3
40,11,linCmt,focei,bobyqa,vc,BMI,lin,7,FALSE,7,1,0,0,7
40,11,linCmt,focei,bobyqa,vc,BMI,power,11,FALSE,11,1,0,0,11
40,11,linCmt,focei,bobyqa,vc,BW,lin,24,FALSE,24,1,0,0,24
40,11,linCmt,focei,bobyqa,vc,CrCL,lin,2,FALSE,2,1,0,0,2
40,11,linCmt,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
40,11,linCmt,focei,bobyqa,vc,RACE,cat,1,FALSE,1,1,0,0,1
40,11,ode,focei,bobyqa,cl,BW,power,100,TRUE,45,0.45,45,55,0
40,11,ode,focei,bobyqa,vc,BW,power,100,TRUE,55,0.55,55,45,0
40,11,ode,focei,bobyqa,cl,BMI,lin,8,FALSE,8,1,0,0,8
40,11,ode,focei,bobyqa,cl,BMI,power,9,FALSE,9,1,0,0,9
40,11,ode,focei,bobyqa,cl,BW,lin,31,FALSE,31,1,0,0,31
40,11,ode,focei,bobyqa,cl,CrCL,lin,1,FALSE,1,1,0,0,1
40,11,ode,focei,bobyqa,cl,RACE,cat,3,FALSE,3,1,0,0,3
40,11,ode,focei,bobyqa,cl,SEX,cat,3,FALSE,3,1,0,0,3
40,11,ode,focei,bobyqa,vc,BMI,lin,5,FALSE,5,1,0,0,5
40,11,ode,focei,bobyqa,vc,BMI,power,13,FALSE,13,1,0,0,13
40,11,ode,focei,bobyqa,vc,BW,lin,20,FALSE,20,1,0,0,20
40,11,ode,focei,bobyqa,vc,CrCL,lin,2,FALSE,2,1,0,0,2
40,11,ode,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
40,11,ode,focei,bobyqa,vc,RACE,cat,1,FALSE,1,1,0,0,1
40,11,ode,focei,bobyqa,vc,SEX,cat,1,FALSE,1,1,0,0,1
40,12,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,41,0.41,41,59,0
40,12,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,40,0.4,40,60,0
40,12,linCmt,focei,bobyqa,vc,SEX,cat,100,TRUE,74,0.74,74,26,0
40,12,linCmt,focei,bobyqa,cl,BMI,lin,4,FALSE,4,1,0,0,4
