sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
300,8,linCmt,focei,bobyqa,44,TVQ,structural_other,1.8,1.8396851967632268,0.022047331535125995,2.2047331535125996,4.8608482781976116e-4,0.022047331535125995
300,8,linCmt,focei,bobyqa,44,TVVp,structural_other,80,80.27441222651233,0.003430152831404065,0.3430152831404065,1.1765948446789324e-5,0.003430152831404065
300,8,linCmt,focei,bobyqa,44,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
300,8,linCmt,focei,bobyqa,44,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,44,CLcrCL,covariate_beta,0.5,0.5135930782986451,0.02718615659729018,2.718615659729018,7.390871105323843e-4,0.02718615659729018
300,8,linCmt,focei,bobyqa,44,VcBW,covariate_beta,1,0.924638587669882,-0.07536141233011795,-7.536141233011795,0.005679342468390054,0.07536141233011795
300,8,linCmt,focei,bobyqa,44,VcSEX,covariate_beta,0.4054651081081644,0.4218698979352841,0.04045918995018307,4.045918995018307,0.0016369460514249947,0.04045918995018307
300,8,linCmt,focei,bobyqa,44,var_CL,structural_other,0.1,0.08837214097768031,-0.11627859022319692,-11.627859022319692,0.013520710544294146,0.11627859022319692
300,8,linCmt,focei,bobyqa,44,var_Vc,structural_other,0.1,0.08394887392542312,-0.16051126074576885,-16.051126074576885,0.025763864826196196,0.16051126074576885
300,8,linCmt,focei,bobyqa,44,cov_VcCL,structural_other,0.02,0.010903490003364803,-0.45482549983175985,-45.482549983175986,0.20686623529721018,0.45482549983175985
300,8,linCmt,focei,bobyqa,44,ResErr,structural_other,0.1,0.1005938736288467,0.005938736288466917,0.5938736288466917,3.526858870395381e-5,0.005938736288466917
300,8,linCmt,focei,bobyqa,45,TVCL,structural_intercept,0.6,0.5767759164827947,-0.03870680586200881,-3.870680586200881,0.0014982168200392396,0.03870680586200881
300,8,linCmt,focei,bobyqa,45,TVVc,structural_intercept,20,19.53279418480666,-0.023360290759666925,-2.3360290759666924,5.457031843761799e-4,0.023360290759666925
300,8,linCmt,focei,bobyqa,45,TVQ,structural_other,1.8,1.7959455685719705,-0.0022524619044608477,-0.22524619044608477,5.073584631047389e-6,0.0022524619044608477
300,8,linCmt,focei,bobyqa,45,TVVp,structural_other,80,79.56543955476674,-0.005432005565415743,-0.5432005565415743,2.9506684462707607e-5,0.005432005565415743
300,8,linCmt,focei,bobyqa,45,TVKA,structural_other,0.7,0.7000000000000003,4.758098676964956e-16,4.7580986769649564e-14,2.263950301973567e-31,4.758098676964956e-16
300,8,linCmt,focei,bobyqa,45,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,45,CLcrCL,covariate_beta,0.5,NA,NA,NA,NA,NA
300,8,linCmt,focei,bobyqa,45,VcBW,covariate_beta,1,1.0919533586486543,0.09195335864865428,9.195335864865427,0.008455420166768044,0.09195335864865428
300,8,linCmt,focei,bobyqa,45,VcSEX,covariate_beta,0.4054651081081644,0.3586436894867108,-0.11547582685946725,-11.547582685946725,0.013334666588877659,0.11547582685946725
300,8,linCmt,focei,bobyqa,45,var_CL,structural_other,0.1,0.09015532349125502,-0.09844676508744987,-9.844676508744987,0.009691765556183538,0.09844676508744987
300,8,linCmt,focei,bobyqa,45,var_Vc,structural_other,0.1,0.0848302965346542,-0.1516970346534581,-15.16970346534581,0.023011990322652467,0.1516970346534581
300,8,linCmt,focei,bobyqa,45,cov_VcCL,structural_other,0.02,0.013586520780950307,-0.3206739609524846,-32.06739609524846,0.10283178923295563,0.3206739609524846
300,8,linCmt,focei,bobyqa,45,ResErr,structural_other,0.1,0.10069370576800821,0.006937057680082015,0.6937057680082015,4.812276925678487e-5,0.006937057680082015
