sample_N,scenario,structure,estimator,outer_opt,dataset_id,has_error,file_path
80,2,ode,focei,lbfgsb3c,50,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds050.rds
80,2,ode,focei,lbfgsb3c,51,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds051.rds
80,2,ode,focei,lbfgsb3c,52,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds052.rds
80,2,ode,focei,lbfgsb3c,53,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds053.rds
80,2,ode,focei,lbfgsb3c,54,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds054.rds
80,2,ode,focei,lbfgsb3c,55,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds055.rds
80,2,ode,focei,lbfgsb3c,56,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds056.rds
80,2,ode,focei,lbfgsb3c,57,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds057.rds
80,2,ode,focei,lbfgsb3c,58,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds058.rds
80,2,ode,focei,lbfgsb3c,59,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds059.rds
80,2,ode,focei,lbfgsb3c,60,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds060.rds
80,2,ode,focei,lbfgsb3c,61,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds061.rds
80,2,ode,focei,lbfgsb3c,62,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds062.rds
80,2,ode,focei,lbfgsb3c,63,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds063.rds
80,2,ode,focei,lbfgsb3c,64,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds064.rds
80,2,ode,focei,lbfgsb3c,65,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds065.rds
80,2,ode,focei,lbfgsb3c,66,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds066.rds
80,2,ode,focei,lbfgsb3c,67,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds067.rds
80,2,ode,focei,lbfgsb3c,68,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds068.rds
80,2,ode,focei,lbfgsb3c,69,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds069.rds
80,2,ode,focei,lbfgsb3c,70,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds070.rds
80,2,ode,focei,lbfgsb3c,71,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds071.rds
80,2,ode,focei,lbfgsb3c,72,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds072.rds
80,2,ode,focei,lbfgsb3c,73,FALSE,output/lbfgsb3c_est703_08132026_warmoff/N80/scn02_ode/focei_lbfgsb3c/res_ds073.rds
