sample_N,scenario,structure,estimator,outer_opt,dataset_id,var,covar,shape,in_true,in_scm,verdict
80,7,linCmt,focei,lbfgsb3c,38,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,38,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,39,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,39,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,39,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,40,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,40,vc,BW,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,40,vc,BMI,power,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,41,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,41,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,42,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,42,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,43,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,43,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,44,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,44,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,45,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,45,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,46,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,46,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,46,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,47,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,47,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,48,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,48,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,49,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,49,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,50,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,50,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,51,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,51,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,52,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,52,vc,BW,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,53,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,53,vc,BW,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,53,vc,BMI,power,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,54,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,54,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,55,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,55,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,56,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,56,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,57,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,57,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,57,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,58,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,58,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,59,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,59,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,60,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,60,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,60,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,61,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,61,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,62,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,62,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,63,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,63,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,63,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,64,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,64,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,65,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,65,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,66,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,66,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,67,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,67,vc,BW,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,67,vc,BMI,power,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,68,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,68,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,69,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,69,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,70,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,70,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,71,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,71,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,72,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,72,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,73,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,73,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,74,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,74,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,75,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,75,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,76,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,76,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,77,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,77,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,78,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,78,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,79,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,79,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,80,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,80,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,80,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,81,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,81,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,82,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,82,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,83,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,83,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,84,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,84,vc,BW,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,85,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,85,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,86,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,86,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,87,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,87,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,88,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,88,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,89,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,89,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,89,cl,CrCL,lin,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,90,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,90,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,90,vc,RACE,cat,FALSE,TRUE,FP
80,7,linCmt,focei,lbfgsb3c,91,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,91,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,92,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,92,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,93,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,93,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,94,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,94,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,95,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,95,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,96,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,96,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,97,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,97,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,98,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,98,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,99,cl,CrCL,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,99,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,100,cl,CrCL,power,TRUE,FALSE,FN
80,7,linCmt,focei,lbfgsb3c,100,vc,BW,power,TRUE,TRUE,TP
80,7,linCmt,focei,lbfgsb3c,100,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,1,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,1,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,1,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,2,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,2,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,2,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,3,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,3,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,3,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,3,vc,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,3,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,4,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,4,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,4,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,5,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,5,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,5,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,6,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,6,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,6,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,7,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,7,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,7,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,8,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,8,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,8,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,9,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,9,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,9,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,9,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,10,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,10,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,10,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,10,vc,CrCL,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,10,vc,RACE,cat,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,11,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,11,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,11,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,12,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,12,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,12,vc,SEX,cat,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,13,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,13,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,13,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,14,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,14,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,14,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,15,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,15,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,15,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,15,cl,BW,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,16,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,16,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,16,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,16,cl,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,17,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,17,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,17,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,17,cl,RACE,cat,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,18,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,18,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,18,vc,SEX,cat,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,19,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,19,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,19,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,19,vc,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,20,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,20,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,20,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,20,vc,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,21,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,21,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,21,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,21,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,21,vc,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,21,cl,SEX,cat,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,22,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,22,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,22,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,23,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,23,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,23,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,23,vc,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,24,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,24,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,24,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,25,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,25,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,25,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,25,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,26,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,26,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,26,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,26,vc,RACE,cat,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,27,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,27,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,27,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,28,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,28,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,28,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,28,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,29,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,29,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,29,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,29,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,30,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,30,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,30,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,30,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,31,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,31,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,31,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,32,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,32,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,32,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,33,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,33,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,33,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,34,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,34,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,34,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,35,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,35,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,35,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,36,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,36,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,36,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,37,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,37,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,37,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,38,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,38,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,38,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,39,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,39,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,39,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,40,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,40,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,40,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,41,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,41,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,41,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,42,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,42,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,42,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,42,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,43,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,43,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,43,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,44,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,44,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,44,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,45,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,45,vc,BW,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,45,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,45,vc,BMI,power,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,46,cl,CrCL,power,TRUE,FALSE,FN
80,8,linCmt,focei,lbfgsb3c,46,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,46,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,46,cl,CrCL,lin,FALSE,TRUE,FP
80,8,linCmt,focei,lbfgsb3c,47,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,47,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,47,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,48,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,48,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,48,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,49,cl,CrCL,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,49,vc,BW,power,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,49,vc,SEX,cat,TRUE,TRUE,TP
80,8,linCmt,focei,lbfgsb3c,50,cl,CrCL,power,TRUE,TRUE,TP
