sample_N,scenario,structure,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,10,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
80,10,ode,cl,BMI,lin,5,FALSE,5,1,0,0,5
80,10,ode,cl,BMI,power,9,FALSE,9,1,0,0,9
80,10,ode,cl,BW,lin,30,FALSE,30,1,0,0,30
80,10,ode,cl,CrCL,lin,4,FALSE,4,1,0,0,4
80,10,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,10,ode,cl,RACE,cat,4,FALSE,4,1,0,0,4
80,10,ode,cl,SEX,cat,8,FALSE,8,1,0,0,8
80,10,ode,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,10,ode,vc,BMI,power,1,FALSE,1,1,0,0,1
80,10,ode,vc,BW,lin,1,FALSE,1,1,0,0,1
80,10,ode,vc,BW,power,3,FALSE,3,1,0,0,3
80,10,ode,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,10,ode,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,10,ode,vc,RACE,cat,4,FALSE,4,1,0,0,4
80,11,linCmt,cl,BW,power,100,TRUE,63,0.63,63,37,0
80,11,linCmt,vc,BW,power,100,TRUE,58,0.58,58,42,0
80,11,linCmt,cl,BMI,lin,8,FALSE,8,1,0,0,8
80,11,linCmt,cl,BMI,power,8,FALSE,8,1,0,0,8
80,11,linCmt,cl,BW,lin,25,FALSE,25,1,0,0,25
80,11,linCmt,cl,CrCL,lin,4,FALSE,4,1,0,0,4
80,11,linCmt,cl,CrCL,power,4,FALSE,4,1,0,0,4
80,11,linCmt,cl,RACE,cat,4,FALSE,4,1,0,0,4
80,11,linCmt,cl,SEX,cat,5,FALSE,5,1,0,0,5
80,11,linCmt,vc,BMI,lin,4,FALSE,4,1,0,0,4
80,11,linCmt,vc,BMI,power,7,FALSE,7,1,0,0,7
80,11,linCmt,vc,BW,lin,33,FALSE,33,1,0,0,33
80,11,linCmt,vc,CrCL,lin,3,FALSE,3,1,0,0,3
80,11,linCmt,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,11,linCmt,vc,SEX,cat,5,FALSE,5,1,0,0,5
80,11,ode,cl,BW,power,100,TRUE,64,0.64,64,36,0
80,11,ode,vc,BW,power,100,TRUE,58,0.58,58,42,0
80,11,ode,cl,BMI,lin,7,FALSE,7,1,0,0,7
80,11,ode,cl,BMI,power,8,FALSE,8,1,0,0,8
80,11,ode,cl,BW,lin,25,FALSE,25,1,0,0,25
80,11,ode,cl,CrCL,lin,4,FALSE,4,1,0,0,4
80,11,ode,cl,CrCL,power,4,FALSE,4,1,0,0,4
80,11,ode,cl,RACE,cat,4,FALSE,4,1,0,0,4
80,11,ode,cl,SEX,cat,4,FALSE,4,1,0,0,4
80,11,ode,vc,BMI,lin,3,FALSE,3,1,0,0,3
80,11,ode,vc,BMI,power,7,FALSE,7,1,0,0,7
80,11,ode,vc,BW,lin,33,FALSE,33,1,0,0,33
80,11,ode,vc,CrCL,lin,3,FALSE,3,1,0,0,3
80,11,ode,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,11,ode,vc,SEX,cat,5,FALSE,5,1,0,0,5
80,12,linCmt,cl,BW,power,100,TRUE,55,0.55,55,45,0
80,12,linCmt,vc,BW,power,100,TRUE,40,0.4,40,60,0
80,12,linCmt,vc,SEX,cat,100,TRUE,99,0.99,99,1,0
80,12,linCmt,cl,BMI,lin,7,FALSE,7,1,0,0,7
80,12,linCmt,cl,BMI,power,8,FALSE,8,1,0,0,8
80,12,linCmt,cl,BW,lin,33,FALSE,33,1,0,0,33
80,12,linCmt,cl,CrCL,lin,1,FALSE,1,1,0,0,1
80,12,linCmt,cl,CrCL,power,4,FALSE,4,1,0,0,4
80,12,linCmt,cl,RACE,cat,5,FALSE,5,1,0,0,5
80,12,linCmt,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,12,linCmt,vc,BMI,lin,8,FALSE,8,1,0,0,8
80,12,linCmt,vc,BMI,power,10,FALSE,10,1,0,0,10
80,12,linCmt,vc,BW,lin,43,FALSE,43,1,0,0,43
80,12,linCmt,vc,CrCL,lin,3,FALSE,3,1,0,0,3
80,12,linCmt,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,12,linCmt,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,12,ode,cl,BW,power,100,TRUE,53,0.53,53,47,0
80,12,ode,vc,BW,power,100,TRUE,40,0.4,40,60,0
80,12,ode,vc,SEX,cat,100,TRUE,99,0.99,99,1,0
80,12,ode,cl,BMI,lin,7,FALSE,7,1,0,0,7
80,12,ode,cl,BMI,power,8,FALSE,8,1,0,0,8
80,12,ode,cl,BW,lin,35,FALSE,35,1,0,0,35
80,12,ode,cl,CrCL,lin,1,FALSE,1,1,0,0,1
80,12,ode,cl,CrCL,power,4,FALSE,4,1,0,0,4
80,12,ode,cl,RACE,cat,5,FALSE,5,1,0,0,5
80,12,ode,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,12,ode,vc,BMI,lin,7,FALSE,7,1,0,0,7
80,12,ode,vc,BMI,power,10,FALSE,10,1,0,0,10
80,12,ode,vc,BW,lin,44,FALSE,44,1,0,0,44
80,12,ode,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,12,ode,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,12,ode,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,13,linCmt,cl,BW,power,100,TRUE,58,0.58,58,42,0
80,13,linCmt,cl,CrCL,power,100,TRUE,80,0.8,80,20,0
80,13,linCmt,cl,BMI,lin,8,FALSE,8,1,0,0,8
80,13,linCmt,cl,BMI,power,6,FALSE,6,1,0,0,6
80,13,linCmt,cl,BW,lin,28,FALSE,28,1,0,0,28
80,13,linCmt,cl,CrCL,lin,20,FALSE,20,1,0,0,20
80,13,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,13,linCmt,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,13,linCmt,vc,BMI,power,6,FALSE,6,1,0,0,6
80,13,linCmt,vc,BW,lin,3,FALSE,3,1,0,0,3
80,13,linCmt,vc,BW,power,5,FALSE,5,1,0,0,5
80,13,linCmt,vc,CrCL,power,7,FALSE,7,1,0,0,7
80,13,linCmt,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,13,linCmt,vc,SEX,cat,1,FALSE,1,1,0,0,1
80,13,ode,cl,BW,power,100,TRUE,58,0.58,58,42,0
80,13,ode,cl,CrCL,power,100,TRUE,80,0.8,80,20,0
80,13,ode,cl,BMI,lin,8,FALSE,8,1,0,0,8
80,13,ode,cl,BMI,power,6,FALSE,6,1,0,0,6
80,13,ode,cl,BW,lin,28,FALSE,28,1,0,0,28
80,13,ode,cl,CrCL,lin,20,FALSE,20,1,0,0,20
80,13,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,13,ode,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,13,ode,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,13,ode,vc,BMI,power,4,FALSE,4,1,0,0,4
80,13,ode,vc,BW,lin,2,FALSE,2,1,0,0,2
80,13,ode,vc,BW,power,5,FALSE,5,1,0,0,5
80,13,ode,vc,CrCL,power,6,FALSE,6,1,0,0,6
80,13,ode,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,14,linCmt,cl,BW,power,100,TRUE,65,0.65,65,35,0
80,14,linCmt,cl,CrCL,power,100,TRUE,75,0.75,75,25,0
80,14,linCmt,vc,SEX,cat,100,TRUE,98,0.98,98,2,0
80,14,linCmt,cl,BMI,lin,9,FALSE,9,1,0,0,9
80,14,linCmt,cl,BMI,power,7,FALSE,7,1,0,0,7
80,14,linCmt,cl,BW,lin,25,FALSE,25,1,0,0,25
80,14,linCmt,cl,CrCL,lin,24,FALSE,24,1,0,0,24
80,14,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,14,linCmt,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,14,linCmt,vc,BMI,lin,2,FALSE,2,1,0,0,2
80,14,linCmt,vc,BMI,power,3,FALSE,3,1,0,0,3
80,14,linCmt,vc,BW,lin,4,FALSE,4,1,0,0,4
80,14,linCmt,vc,BW,power,3,FALSE,3,1,0,0,3
80,14,linCmt,vc,CrCL,lin,3,FALSE,3,1,0,0,3
80,14,linCmt,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,14,ode,cl,BW,power,100,TRUE,65,0.65,65,35,0
80,14,ode,cl,CrCL,power,100,TRUE,76,0.76,76,24,0
80,14,ode,vc,SEX,cat,100,TRUE,99,0.99,99,1,0
80,14,ode,cl,BMI,lin,9,FALSE,9,1,0,0,9
80,14,ode,cl,BMI,power,6,FALSE,6,1,0,0,6
80,14,ode,cl,BW,lin,26,FALSE,26,1,0,0,26
80,14,ode,cl,CrCL,lin,23,FALSE,23,1,0,0,23
80,14,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,14,ode,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,14,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
80,14,ode,vc,BMI,power,3,FALSE,3,1,0,0,3
80,14,ode,vc,BW,lin,4,FALSE,4,1,0,0,4
80,14,ode,vc,BW,power,3,FALSE,3,1,0,0,3
80,14,ode,vc,CrCL,lin,3,FALSE,3,1,0,0,3
80,14,ode,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,15,linCmt,cl,BW,power,100,TRUE,58,0.58,58,42,0
80,15,linCmt,cl,CrCL,power,100,TRUE,81,0.81,81,19,0
80,15,linCmt,vc,BW,power,100,TRUE,51,0.51,51,49,0
80,15,linCmt,cl,BMI,lin,6,FALSE,6,1,0,0,6
80,15,linCmt,cl,BMI,power,11,FALSE,11,1,0,0,11
80,15,linCmt,cl,BW,lin,28,FALSE,28,1,0,0,28
80,15,linCmt,cl,CrCL,lin,18,FALSE,18,1,0,0,18
80,15,linCmt,cl,RACE,cat,7,FALSE,7,1,0,0,7
80,15,linCmt,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,15,linCmt,vc,BMI,lin,3,FALSE,3,1,0,0,3
80,15,linCmt,vc,BMI,power,7,FALSE,7,1,0,0,7
80,15,linCmt,vc,BW,lin,39,FALSE,39,1,0,0,39
80,15,linCmt,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,15,linCmt,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,15,linCmt,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,15,linCmt,vc,SEX,cat,4,FALSE,4,1,0,0,4
80,15,ode,cl,BW,power,100,TRUE,58,0.58,58,42,0
80,15,ode,cl,CrCL,power,100,TRUE,81,0.81,81,19,0
80,15,ode,vc,BW,power,100,TRUE,51,0.51,51,49,0
80,15,ode,cl,BMI,lin,6,FALSE,6,1,0,0,6
80,15,ode,cl,BMI,power,11,FALSE,11,1,0,0,11
80,15,ode,cl,BW,lin,28,FALSE,28,1,0,0,28
80,15,ode,cl,CrCL,lin,18,FALSE,18,1,0,0,18
80,15,ode,cl,RACE,cat,7,FALSE,7,1,0,0,7
80,15,ode,cl,SEX,cat,6,FALSE,6,1,0,0,6
80,15,ode,vc,BMI,lin,3,FALSE,3,1,0,0,3
80,15,ode,vc,BMI,power,8,FALSE,8,1,0,0,8
80,15,ode,vc,BW,lin,39,FALSE,39,1,0,0,39
80,15,ode,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,15,ode,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,15,ode,vc,RACE,cat,4,FALSE,4,1,0,0,4
80,15,ode,vc,SEX,cat,4,FALSE,4,1,0,0,4
80,16,linCmt,cl,BW,power,100,TRUE,54,0.54,54,46,0
80,16,linCmt,cl,CrCL,power,100,TRUE,79,0.79,79,21,0
80,16,linCmt,vc,BW,power,100,TRUE,47,0.47,47,53,0
80,16,linCmt,vc,SEX,cat,100,TRUE,97,0.97,97,3,0
80,16,linCmt,cl,BMI,lin,4,FALSE,4,1,0,0,4
80,16,linCmt,cl,BMI,power,11,FALSE,11,1,0,0,11
80,16,linCmt,cl,BW,lin,30,FALSE,30,1,0,0,30
80,16,linCmt,cl,CrCL,lin,21,FALSE,21,1,0,0,21
80,16,linCmt,cl,RACE,cat,3,FALSE,3,1,0,0,3
80,16,linCmt,cl,SEX,cat,5,FALSE,5,1,0,0,5
80,16,linCmt,vc,BMI,lin,6,FALSE,6,1,0,0,6
80,16,linCmt,vc,BMI,power,7,FALSE,7,1,0,0,7
80,16,linCmt,vc,BW,lin,42,FALSE,42,1,0,0,42
80,16,linCmt,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,16,linCmt,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,16,ode,cl,BW,power,100,TRUE,54,0.54,54,46,0
80,16,ode,cl,CrCL,power,100,TRUE,79,0.79,79,21,0
80,16,ode,vc,BW,power,100,TRUE,46,0.46,46,54,0
80,16,ode,vc,SEX,cat,100,TRUE,97,0.97,97,3,0
80,16,ode,cl,BMI,lin,4,FALSE,4,1,0,0,4
80,16,ode,cl,BMI,power,11,FALSE,11,1,0,0,11
80,16,ode,cl,BW,lin,30,FALSE,30,1,0,0,30
80,16,ode,cl,CrCL,lin,21,FALSE,21,1,0,0,21
80,16,ode,cl,RACE,cat,3,FALSE,3,1,0,0,3
80,16,ode,cl,SEX,cat,5,FALSE,5,1,0,0,5
80,16,ode,vc,BMI,lin,6,FALSE,6,1,0,0,6
80,16,ode,vc,BMI,power,8,FALSE,8,1,0,0,8
80,16,ode,vc,BW,lin,42,FALSE,42,1,0,0,42
80,16,ode,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,16,ode,vc,RACE,cat,3,FALSE,3,1,0,0,3
300,1,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,1,linCmt,cl,BW,lin,1,FALSE,1,1,0,0,1
300,1,linCmt,cl,CrCL,lin,3,FALSE,3,1,0,0,3
300,1,linCmt,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,1,linCmt,cl,SEX,cat,2,FALSE,2,1,0,0,2
300,1,linCmt,vc,BMI,power,1,FALSE,1,1,0,0,1
300,1,linCmt,vc,BW,power,1,FALSE,1,1,0,0,1
300,1,linCmt,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,1,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,1,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,1,ode,cl,BW,lin,1,FALSE,1,1,0,0,1
300,1,ode,cl,CrCL,lin,3,FALSE,3,1,0,0,3
300,1,ode,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,1,ode,cl,SEX,cat,2,FALSE,2,1,0,0,2
300,1,ode,vc,BMI,power,1,FALSE,1,1,0,0,1
300,1,ode,vc,BW,power,1,FALSE,1,1,0,0,1
300,1,ode,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,1,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,2,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,2,linCmt,cl,BMI,lin,3,FALSE,3,1,0,0,3
300,2,linCmt,cl,BMI,power,1,FALSE,1,1,0,0,1
300,2,linCmt,cl,BW,power,1,FALSE,1,1,0,0,1
300,2,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,2,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,2,linCmt,cl,SEX,cat,4,FALSE,4,1,0,0,4
300,2,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,2,linCmt,vc,BW,lin,1,FALSE,1,1,0,0,1
300,2,linCmt,vc,BW,power,2,FALSE,2,1,0,0,2
300,2,linCmt,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,2,linCmt,vc,CrCL,power,3,FALSE,3,1,0,0,3
300,2,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,2,ode,cl,BMI,lin,3,FALSE,3,1,0,0,3
300,2,ode,cl,BMI,power,1,FALSE,1,1,0,0,1
300,2,ode,cl,BW,power,1,FALSE,1,1,0,0,1
300,2,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,2,ode,cl,RACE,cat,3,FALSE,3,1,0,0,3
300,2,ode,cl,SEX,cat,4,FALSE,4,1,0,0,4
300,2,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,2,ode,vc,BW,lin,1,FALSE,1,1,0,0,1
300,2,ode,vc,BW,power,2,FALSE,2,1,0,0,2
300,2,ode,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,2,ode,vc,CrCL,power,3,FALSE,3,1,0,0,3
300,3,linCmt,vc,BW,power,100,TRUE,63,0.63,63,37,0
300,3,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,3,linCmt,cl,BMI,power,1,FALSE,1,1,0,0,1
300,3,linCmt,cl,BW,power,1,FALSE,1,1,0,0,1
300,3,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,3,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,3,linCmt,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,3,linCmt,vc,BMI,power,3,FALSE,3,1,0,0,3
300,3,linCmt,vc,BW,lin,36,FALSE,36,1,0,0,36
300,3,linCmt,vc,CrCL,lin,2,FALSE,2,1,0,0,2
300,3,linCmt,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,3,linCmt,vc,SEX,cat,2,FALSE,2,1,0,0,2
300,3,ode,vc,BW,power,100,TRUE,61,0.61,61,39,0
300,3,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,3,ode,cl,BMI,power,1,FALSE,1,1,0,0,1
300,3,ode,cl,BW,power,1,FALSE,1,1,0,0,1
300,3,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,3,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,3,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,3,ode,vc,BMI,power,3,FALSE,3,1,0,0,3
300,3,ode,vc,BW,lin,37,FALSE,37,1,0,0,37
300,3,ode,vc,CrCL,lin,2,FALSE,2,1,0,0,2
300,3,ode,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,3,ode,vc,SEX,cat,3,FALSE,3,1,0,0,3
300,4,linCmt,vc,BW,power,100,TRUE,47,0.47,47,53,0
300,4,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,4,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,4,linCmt,cl,BW,power,2,FALSE,2,1,0,0,2
300,4,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,4,linCmt,cl,SEX,cat,2,FALSE,2,1,0,0,2
300,4,linCmt,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,4,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,4,linCmt,vc,BW,lin,51,FALSE,51,1,0,0,51
300,4,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,4,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,4,ode,vc,BW,power,100,TRUE,46,0.46,46,54,0
300,4,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,4,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,4,ode,cl,BW,power,2,FALSE,2,1,0,0,2
300,4,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,4,ode,cl,SEX,cat,2,FALSE,2,1,0,0,2
300,4,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,4,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,4,ode,vc,BW,lin,52,FALSE,52,1,0,0,52
300,4,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,4,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,5,linCmt,cl,CrCL,power,100,TRUE,99,0.99,99,1,0
300,5,linCmt,cl,BMI,power,2,FALSE,2,1,0,0,2
300,5,linCmt,cl,CrCL,lin,1,FALSE,1,1,0,0,1
300,5,linCmt,cl,SEX,cat,2,FALSE,2,1,0,0,2
300,5,linCmt,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,5,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,5,linCmt,vc,BW,lin,1,FALSE,1,1,0,0,1
300,5,linCmt,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,5,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,5,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,5,linCmt,vc,SEX,cat,1,FALSE,1,1,0,0,1
300,5,ode,cl,CrCL,power,100,TRUE,99,0.99,99,1,0
300,5,ode,cl,BMI,power,2,FALSE,2,1,0,0,2
300,5,ode,cl,CrCL,lin,1,FALSE,1,1,0,0,1
300,5,ode,cl,SEX,cat,2,FALSE,2,1,0,0,2
300,5,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,5,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,5,ode,vc,BW,lin,1,FALSE,1,1,0,0,1
300,5,ode,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,5,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,5,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,5,ode,vc,SEX,cat,1,FALSE,1,1,0,0,1
300,6,linCmt,cl,CrCL,power,100,TRUE,94,0.94,94,6,0
300,6,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,6,linCmt,cl,BMI,power,1,FALSE,1,1,0,0,1
300,6,linCmt,cl,BW,lin,1,FALSE,1,1,0,0,1
300,6,linCmt,cl,BW,power,1,FALSE,1,1,0,0,1
300,6,linCmt,cl,CrCL,lin,6,FALSE,6,1,0,0,6
300,6,linCmt,cl,RACE,cat,1,FALSE,1,1,0,0,1
300,6,linCmt,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,6,linCmt,vc,BW,lin,1,FALSE,1,1,0,0,1
300,6,linCmt,vc,BW,power,2,FALSE,2,1,0,0,2
300,6,ode,cl,CrCL,power,100,TRUE,94,0.94,94,6,0
300,6,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,6,ode,cl,BMI,power,1,FALSE,1,1,0,0,1
300,6,ode,cl,BW,lin,1,FALSE,1,1,0,0,1
300,6,ode,cl,BW,power,1,FALSE,1,1,0,0,1
300,6,ode,cl,CrCL,lin,6,FALSE,6,1,0,0,6
300,6,ode,cl,RACE,cat,1,FALSE,1,1,0,0,1
300,6,ode,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,6,ode,vc,BW,lin,1,FALSE,1,1,0,0,1
300,6,ode,vc,BW,power,2,FALSE,2,1,0,0,2
300,7,linCmt,cl,CrCL,power,100,TRUE,91,0.91,91,9,0
300,7,linCmt,vc,BW,power,100,TRUE,61,0.61,61,39,0
300,7,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,7,linCmt,cl,BMI,power,3,FALSE,3,1,0,0,3
300,7,linCmt,cl,BW,lin,2,FALSE,2,1,0,0,2
300,7,linCmt,cl,CrCL,lin,9,FALSE,9,1,0,0,9
300,7,linCmt,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,7,linCmt,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,7,linCmt,vc,BMI,power,1,FALSE,1,1,0,0,1
300,7,linCmt,vc,BW,lin,39,FALSE,39,1,0,0,39
300,7,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,7,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,7,ode,cl,CrCL,power,100,TRUE,90,0.9,90,10,0
300,7,ode,vc,BW,power,100,TRUE,61,0.61,61,39,0
300,7,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,7,ode,cl,BMI,power,3,FALSE,3,1,0,0,3
300,7,ode,cl,BW,lin,2,FALSE,2,1,0,0,2
300,7,ode,cl,CrCL,lin,10,FALSE,10,1,0,0,10
300,7,ode,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,7,ode,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,7,ode,vc,BMI,power,1,FALSE,1,1,0,0,1
300,7,ode,vc,BW,lin,39,FALSE,39,1,0,0,39
300,7,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,7,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,8,linCmt,cl,CrCL,power,100,TRUE,92,0.92,92,8,0
300,8,linCmt,vc,BW,power,100,TRUE,55,0.55,55,45,0
300,8,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,8,linCmt,cl,BMI,lin,4,FALSE,4,1,0,0,4
300,8,linCmt,cl,BMI,power,3,FALSE,3,1,0,0,3
300,8,linCmt,cl,BW,lin,1,FALSE,1,1,0,0,1
300,8,linCmt,cl,CrCL,lin,8,FALSE,8,1,0,0,8
300,8,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,8,linCmt,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,8,linCmt,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,8,linCmt,vc,BW,lin,44,FALSE,44,1,0,0,44
300,8,linCmt,vc,CrCL,lin,3,FALSE,3,1,0,0,3
300,8,linCmt,vc,CrCL,power,3,FALSE,3,1,0,0,3
300,8,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,8,ode,cl,CrCL,power,100,TRUE,92,0.92,92,8,0
300,8,ode,vc,BW,power,100,TRUE,56,0.56,56,44,0
300,8,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,8,ode,cl,BMI,lin,4,FALSE,4,1,0,0,4
300,8,ode,cl,BMI,power,3,FALSE,3,1,0,0,3
300,8,ode,cl,BW,lin,1,FALSE,1,1,0,0,1
300,8,ode,cl,CrCL,lin,8,FALSE,8,1,0,0,8
300,8,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,8,ode,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,8,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,8,ode,vc,BW,lin,42,FALSE,42,1,0,0,42
300,8,ode,vc,CrCL,lin,4,FALSE,4,1,0,0,4
300,8,ode,vc,CrCL,power,3,FALSE,3,1,0,0,3
300,8,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,9,linCmt,cl,BW,power,100,TRUE,77,0.77,77,23,0
300,9,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,9,linCmt,cl,BMI,power,3,FALSE,3,1,0,0,3
300,9,linCmt,cl,BW,lin,23,FALSE,23,1,0,0,23
300,9,linCmt,cl,CrCL,lin,1,FALSE,1,1,0,0,1
300,9,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,9,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,9,linCmt,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,9,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,9,linCmt,vc,BW,lin,3,FALSE,3,1,0,0,3
300,9,linCmt,vc,BW,power,3,FALSE,3,1,0,0,3
300,9,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,9,linCmt,vc,RACE,cat,2,FALSE,2,1,0,0,2
300,9,ode,cl,BW,power,100,TRUE,77,0.77,77,23,0
300,9,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,9,ode,cl,BMI,power,3,FALSE,3,1,0,0,3
300,9,ode,cl,BW,lin,23,FALSE,23,1,0,0,23
300,9,ode,cl,CrCL,lin,1,FALSE,1,1,0,0,1
300,9,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,9,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,9,ode,cl,SEX,cat,2,FALSE,2,1,0,0,2
