sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,10,ode,TVCL,structural_intercept,0.6,46,-10.393443193375004,-10.370595866438075,10.393443193375004,11.779021271302577,16.5225365445314
80,10,ode,TVVc,structural_intercept,20,46,2.3604400410715964,2.276675406870611,3.591600886266573,5.563823956950766,9.676780368030178
80,10,ode,ResErr,structural_other,0.1,46,13.135746639999995,12.685882499456516,13.135746639999995,13.373875551233352,17.78070521899999
80,10,ode,TVKA,structural_other,0.7,46,0,0,0,0,0
80,10,ode,TVQ,structural_other,1.8,46,2.9803132928873315,3.264539022011596,2.9803132928873315,3.7345827743032545,5.857738930712329
80,10,ode,TVVp,structural_other,80,46,1.7075080519494266,1.6333614185559502,1.7075080519494266,2.0279800990694294,3.4706429250643467
80,10,ode,cov_VcCL,structural_other,0.02,46,-1.044837965249951,-4.506753037407934,29.419711684750034,44.186984143348205,67.456949712
80,10,ode,var_CL,structural_other,0.1,46,-4.2420540859499996,-1.9272153510717391,8.636294118250017,14.962240260757198,26.034383523999978
80,10,ode,var_Vc,structural_other,0.1,46,-32.4635980594,-31.87400039578696,32.4635980594,36.57029043364753,54.74573565475001
80,11,linCmt,CLBW,covariate_beta,0.75,23,-6.858595263333338,-4.054930380985509,12.910811171199995,16.696514332503078,27.548810767146676
80,11,linCmt,VcBW,covariate_beta,1,23,-2.9033623684999954,-2.421806324143478,10.321457361000007,14.915226090939942,22.538180767540002
80,11,linCmt,TVCL,structural_intercept,0.6,23,-10.307733697169827,-9.501254744858619,10.307733697169827,10.327519483788825,14.022982816528284
