sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,12,ode,var_CL,structural_other,0.1,100,-6.272467080900013,-6.342413881633008,12.744833272200001,16.957001999236514,26.645902372670033
80,12,ode,var_Vc,structural_other,0.1,100,-27.00996093970002,-27.270760028557007,27.488318057249998,33.056915160021234,50.27699265721004
80,13,linCmt,CLBW,covariate_beta,0.75,86,-6.3475439923999994,-26.548849663170465,27.569260826200004,61.3809231218305,98.90710903010466
80,13,linCmt,CLcrCL,covariate_beta,0.5,100,-6.1919003425,-16.4564366085681,21.1173478341,48.32886873496892,99.00101787495339
80,13,linCmt,TVCL,structural_intercept,0.6,100,-10.863366766787712,-10.10259218187588,11.225306693922152,13.31845398655024,20.290122499805417
80,13,linCmt,TVVc,structural_intercept,20,100,0.6372436104700085,1.061615863336755,3.2100909264557926,8.247454904448885,9.334429342825834
80,13,linCmt,ResErr,structural_other,0.1,100,18.414900093999993,17.988234067409994,18.414900093999993,18.627761806619954,23.360411448900013
80,13,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,13,linCmt,TVQ,structural_other,1.8,100,3.871807113479379,3.973332093970351,3.871807113479379,4.1958801297880735,5.610872592784076
80,13,linCmt,TVVp,structural_other,80,100,2.060925315682951,2.0972574453190074,2.060925315682951,2.4794603196774094,3.8300403453376686
80,13,linCmt,cov_VcCL,structural_other,0.02,100,-22.25245286925003,-16.39872633256196,35.932290327250016,45.64024408640744,75.57694175439003
80,13,linCmt,var_CL,structural_other,0.1,100,-5.834034188250022,-4.984541869779011,12.874465021500011,15.559777055069462,24.938380172880027
80,13,linCmt,var_Vc,structural_other,0.1,100,-55.289506546850006,-53.63775660451701,55.289506546850006,56.27084767429492,70.63995888677002
80,13,ode,CLBW,covariate_beta,0.75,86,-6.323003660599998,-26.550488303864604,27.708937191333327,61.37364368232257,98.91004825941934
80,13,ode,CLcrCL,covariate_beta,0.5,100,-6.2582484164000025,-16.384406282670938,20.914614630499994,48.41179075075173,99.0003397676808
80,13,ode,TVCL,structural_intercept,0.6,100,-11.017544720923256,-10.10317359292479,11.243466671247731,13.315568228661693,20.383080278665254
80,13,ode,TVVc,structural_intercept,20,100,0.75893266474373,1.339302219413007,3.1767466543469776,8.074546893734723,8.660400911372172
80,13,ode,ResErr,structural_other,0.1,100,18.482448342499993,17.997820201249993,18.482448342499993,18.615197402728782,23.597385178799993
80,13,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
80,13,ode,TVQ,structural_other,1.8,100,3.984678816663022,4.077891541809057,3.984678816663022,4.307387366040967,5.803891686840336
80,13,ode,TVVp,structural_other,80,100,2.0964305472519573,2.1297414483536126,2.0964305472519573,2.4850829846840643,3.885539398828535
80,13,ode,cov_VcCL,structural_other,0.02,100,-21.895055649000035,-15.558475363468553,36.85151254575002,45.52575658120488,77.138543177945
