sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,9,ode,TVCL,structural_intercept,0.6,59,0.3913261540983889,0.2918277757475321,2.765225763454615,4.662304147759711,8.655678241383761
80,9,ode,TVVc,structural_intercept,20,59,0.6007843750671071,0.2767280831688325,2.081180790445547,3.1006827760678664,5.01816884512515
80,9,ode,ResErr,structural_other,0.1,59,16.539889253,16.583067481440672,16.539889253,17.49316137717925,22.202632941199994
80,9,ode,TVKA,structural_other,0.7,59,0,0,0,0,0
80,9,ode,TVQ,structural_other,1.8,59,4.323372129506472,4.299896752493915,4.323372129506472,4.514587626127432,6.016159707012253
80,9,ode,TVVp,structural_other,80,59,2.025429960001013,1.986342338144008,2.025429960001013,2.292385487523463,3.171528435064367
80,9,ode,cov_VcCL,structural_other,0.02,59,-13.018468402500073,-18.1517452818372,26.068852921500024,41.5953165180705,66.70758800594002
80,9,ode,var_CL,structural_other,0.1,59,-8.065462287700068,-6.015696970091534,12.607681755100034,18.785046320089183,28.815212942260015
80,9,ode,var_Vc,structural_other,0.1,59,-47.61825814649999,-44.79224951697628,47.61825814649999,48.46814693640054,65.11082759167999
80,10,linCmt,CLBW,covariate_beta,0.75,67,0.42845902733333513,0.5076839331522383,14.220139705066673,19.36807029973821,33.340582756159996
80,10,linCmt,VcSEX,covariate_beta,0.4054651081081644,67,-9.514263165863666,-8.853990393191893,14.629379219812085,20.692766472140242,33.347489669886535
80,10,linCmt,TVCL,structural_intercept,0.6,67,-10.190518403700999,-10.278126466117325,10.190518403700999,11.750705222221743,16.777331310567128
80,10,linCmt,TVVc,structural_intercept,20,67,2.3953872469313,2.4016479448812293,3.6205297666304577,5.875676460865118,10.798634969520512
80,10,linCmt,ResErr,structural_other,0.1,67,13.318402507999997,12.800029025686563,13.318402507999997,13.490363027417057,17.663901351599996
80,10,linCmt,TVKA,structural_other,0.7,67,0,0,0,0,0
80,10,linCmt,TVQ,structural_other,1.8,67,3.3212893929128247,3.2598710649729288,3.3212893929128247,3.6772174232079458,5.668727786739991
80,10,linCmt,TVVp,structural_other,80,67,1.5060666203379824,1.5248552837898615,1.5162457520121109,1.968760852007516,3.162583769062319
80,10,linCmt,cov_VcCL,structural_other,0.02,67,-1.442115757500015,-3.8280154183638024,25.927165141000042,40.87070213291107,63.13129065862003
80,10,linCmt,var_CL,structural_other,0.1,67,-5.313482201600051,-3.040070445101495,10.659207781999996,15.484677001625489,25.556884068800002
80,10,linCmt,var_Vc,structural_other,0.1,67,-33.61303039449999,-32.60171335627463,33.61303039449999,36.75044493009159,51.372230930499995
80,10,ode,CLBW,covariate_beta,0.75,66,0.3441150852666682,0.6296433613777783,14.486529250266662,19.509631289198317,33.53243762166665
80,10,ode,VcSEX,covariate_beta,0.4054651081081644,66,-9.747579889444141,-9.054245776718917,14.916316124303908,20.805739788002775,33.71033651018913
80,10,ode,TVCL,structural_intercept,0.6,66,-10.31649207890594,-10.238387645441765,10.31649207890594,11.721615922562343,16.82393433493599
80,10,ode,TVVc,structural_intercept,20,66,2.398442051218792,2.537310707493379,3.5954721181260396,5.858354766678178,10.800704076503589
80,10,ode,ResErr,structural_other,0.1,66,13.387794380499995,12.795615759121207,13.387794380499995,13.491340488858263,17.78070521899999
80,10,ode,TVKA,structural_other,0.7,66,0,0,0,0,0
80,10,ode,TVQ,structural_other,1.8,66,3.2325240006613556,3.235905602903301,3.2325240006613556,3.670776947203385,5.605933034225894
80,10,ode,TVVp,structural_other,80,66,1.5317006292884108,1.5135464607860254,1.5472651726764042,1.9455187248300139,3.240909458485355
80,10,ode,cov_VcCL,structural_other,0.02,66,-1.044837965249951,-4.100622201814013,26.43312711825,40.97027667028644,62.79131165579999
80,10,ode,var_CL,structural_other,0.1,66,-5.024015321500014,-2.973295070683338,11.071399514649984,15.534535265834831,26.034383523999978
80,10,ode,var_Vc,structural_other,0.1,66,-33.14951159784998,-32.408428070416676,33.14951159784998,36.652544743753026,52.096012169350004
80,11,linCmt,CLBW,covariate_beta,0.75,61,-1.401424020400007,-1.2537606144196725,12.922147863333336,17.72239489312039,28.780274678
80,11,linCmt,VcBW,covariate_beta,1,61,-7.436451829900004,-7.9298498895229494,11.779269160000005,17.159907854151385,23.716345324400002
80,11,linCmt,TVCL,structural_intercept,0.6,61,-10.15832545059107,-9.708087879494881,10.15832545059107,10.641567599641501,14.586087735930638
80,11,linCmt,TVVc,structural_intercept,20,61,-12.220581336672609,-11.450134299637497,12.220581336672609,13.021400135894181,19.723278565729014
80,11,linCmt,ResErr,structural_other,0.1,61,13.42585057899999,13.967082969032782,13.42585057899999,14.918800270986715,19.577577757999993
80,11,linCmt,TVKA,structural_other,0.7,61,0,0,0,0,0
80,11,linCmt,TVQ,structural_other,1.8,61,2.9367754209700885,3.136295860209881,2.9367754209700885,3.5621027814351107,5.486681586833174
80,11,linCmt,TVVp,structural_other,80,61,1.6513821922078085,1.73787565481906,1.6513821922078085,2.1284240470541467,3.300822973575368
80,11,linCmt,cov_VcCL,structural_other,0.02,61,-8.806959926500012,-11.644973908954917,25.79679478850001,39.6115367066505,73.23939671579997
80,11,linCmt,var_CL,structural_other,0.1,61,-10.516286258999989,-7.043547686177054,13.631721531999958,16.76815764348076,27.12491482790001
80,11,linCmt,var_Vc,structural_other,0.1,61,-38.9482576445,-38.818810189904916,38.9482576445,41.29020876106944,56.2377839597
80,11,ode,CLBW,covariate_beta,0.75,62,-1.5694035550666656,-1.3122901817182797,12.921910997066671,17.611877464853624,28.76147440718667
80,11,ode,VcBW,covariate_beta,1,62,-7.3218024341499985,-7.930673208488709,11.529868659500004,17.083340555392617,23.648577937000002
80,11,ode,TVCL,structural_intercept,0.6,62,-10.020853066850494,-9.697351639724411,10.020853066850494,10.610166429856774,14.620466050639818
80,11,ode,TVVc,structural_intercept,20,62,-12.221703103634418,-11.494938585918806,12.221703103634418,13.043170906558396,19.618531370041524
80,11,ode,ResErr,structural_other,0.1,62,13.54028968499999,13.961483548112897,13.54028968499999,14.88141214669617,19.160390177
80,11,ode,TVKA,structural_other,0.7,62,0,0,0,0,0
80,11,ode,TVQ,structural_other,1.8,62,3.064621942515037,3.1528486496985164,3.064621942515037,3.5703258774166975,5.515425014712878
80,11,ode,TVVp,structural_other,80,62,1.6717858197009505,1.7426508657855337,1.6717858197009505,2.129596556241192,3.2294473063062954
80,11,ode,cov_VcCL,structural_other,0.02,62,-10.193470745249975,-11.577843011594355,25.14453427024999,39.158778455711825,73.30276529227
80,11,ode,var_CL,structural_other,0.1,62,-10.010420368449992,-6.96172832695807,13.117219229950017,16.668219604526964,26.794268977949997
80,11,ode,var_Vc,structural_other,0.1,62,-40.056012462250024,-39.35376721720162,40.056012462250024,41.957356268810074,55.96776910607001
80,12,linCmt,CLBW,covariate_beta,0.75,56,-4.579953387866668,-3.9523309957404757,12.054994115066668,17.727162493097204,28.31507767886667
80,12,linCmt,VcBW,covariate_beta,1,56,-9.588733014950002,-8.019516533839285,13.1737140072,16.17760271660892,26.598103074950004
80,12,linCmt,VcSEX,covariate_beta,0.4054651081081644,56,-2.717630323007938,-4.2334764294395715,12.933877537170114,18.09364065569709,29.912870572530082
80,12,linCmt,TVCL,structural_intercept,0.6,56,-10.448527434125591,-9.720504420541271,10.448527434125591,11.393719771254494,17.080585863895234
80,12,linCmt,TVVc,structural_intercept,20,56,-11.483118195286366,-12.00424464676669,11.483118195286366,13.375695304961816,19.99623302791541
80,12,linCmt,ResErr,structural_other,0.1,56,12.507443980499994,12.192422428412494,12.507443980499994,13.17771736043531,18.173340002499987
80,12,linCmt,TVKA,structural_other,0.7,56,0,0,0,0,0
80,12,linCmt,TVQ,structural_other,1.8,56,3.1417058761395014,3.3155475324136443,3.1417058761395014,3.8270870427652883,5.554311761215082
80,12,linCmt,TVVp,structural_other,80,56,1.2398869959147785,1.381575118160221,1.3105938602682432,1.8857573098403781,3.1152690015298834
80,12,linCmt,cov_VcCL,structural_other,0.02,56,-9.846903472499976,-8.542892740566966,23.411437527000036,33.572156457299805,56.1089858835
80,12,linCmt,var_CL,structural_other,0.1,56,-4.977651724150017,-4.1603412676821545,12.462914434500004,16.491714664042757,26.01286076614999
80,12,linCmt,var_Vc,structural_other,0.1,56,-26.41893716880001,-28.06208538633036,26.881184406650014,34.49955462595811,55.141597458449986
80,12,ode,CLBW,covariate_beta,0.75,56,-4.605872143800002,-3.950772006340476,12.089734452666663,17.721128754185173,28.3546885468
80,12,ode,VcBW,covariate_beta,1,56,-9.293787927999997,-7.992685646860714,12.990214823999995,16.126450310838134,26.579054528399997
80,12,ode,VcSEX,covariate_beta,0.4054651081081644,56,-2.637511441628542,-4.20204595152629,12.913801819587455,18.1273713335588,30.008768681941827
80,12,ode,TVCL,structural_intercept,0.6,56,-10.374168881104485,-9.726406374924668,10.374168881104485,11.3939496299653,17.10298205563367
80,12,ode,TVVc,structural_intercept,20,56,-11.471261724449704,-12.008466165991756,11.471261724449704,13.384662389993645,20.10481529722259
80,12,ode,ResErr,structural_other,0.1,56,12.440875831499998,12.224842382092852,12.440875831499998,13.221688451341166,18.240963440499996
80,12,ode,TVKA,structural_other,0.7,56,0,0,0,0,0
80,12,ode,TVQ,structural_other,1.8,56,3.119755787889823,3.2889673858572306,3.119755787889823,3.792857958710653,5.564014954401564
80,12,ode,TVVp,structural_other,80,56,1.2616332254677687,1.3881321091633394,1.2616332254677687,1.9024428971300407,3.073971227038204
80,12,ode,cov_VcCL,structural_other,0.02,56,-10.261048083999988,-8.58128616042947,23.738615384750027,33.66078439297022,56.100902628250026
80,12,ode,var_CL,structural_other,0.1,56,-4.825182664150017,-4.176769365405366,12.337869958550005,16.464883172831758,25.858976831299994
80,12,ode,var_Vc,structural_other,0.1,56,-26.31246241015001,-28.035032046512505,27.050618819650012,34.353129214472304,55.10578944505
80,13,linCmt,CLBW,covariate_beta,0.75,67,-0.7100598986666669,0.02557781426865735,11.8328908412,20.238292231308318,32.63179494202666
80,13,linCmt,CLcrCL,covariate_beta,0.5,67,-5.4075071852,-1.886951771274627,13.8984358852,19.920585864806736,34.69403415208
80,13,linCmt,TVCL,structural_intercept,0.6,67,-13.67585450984173,-13.809047025634458,13.67585450984173,15.033860463384451,20.536037706334604
80,13,linCmt,TVVc,structural_intercept,20,67,0.45698033554339546,0.8376143532111564,2.8598523464562042,4.346355939310535,6.529509181812854
80,13,linCmt,ResErr,structural_other,0.1,67,18.138360372999998,17.772304574059696,18.138360372999998,18.392758016045367,23.126650120999997
80,13,linCmt,TVKA,structural_other,0.7,67,0,0,0,0,0
80,13,linCmt,TVQ,structural_other,1.8,67,3.80420349612762,3.8909523366864427,3.80420349612762,4.119054475130037,5.527396849892628
80,13,linCmt,TVVp,structural_other,80,67,2.1015400679615226,2.1160553762705168,2.1015400679615226,2.4805673007450917,3.821801857663697
80,13,linCmt,cov_VcCL,structural_other,0.02,67,-8.783164340499944,-11.388204035296273,32.946813556999984,44.369019930491284,69.58558034779992
80,13,linCmt,var_CL,structural_other,0.1,67,-6.096015299299998,-4.147409110501505,13.557916310999978,14.711957836617017,21.637212715160008
80,13,linCmt,var_Vc,structural_other,0.1,67,-54.396111755299984,-50.77211858299702,54.396111755299984,53.68990866937132,69.09043288218
