sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,4,ode,TVVp,structural_other,80,96,1.146539662566468,1.1146887087534938,1.2871251711223053,1.8349287654783157,3.0284983117698783
80,4,ode,cov_VcCL,structural_other,0.02,96,-12.396843550499968,-8.483874444755052,32.17278173800003,41.16824990597193,64.560133663875
80,4,ode,var_CL,structural_other,0.1,96,-5.299898334099988,-3.752312733561463,10.292322998250004,16.984090844493902,28.12889324060004
80,4,ode,var_Vc,structural_other,0.1,96,-24.23709156005,-24.06195217475417,25.451794984450014,30.656669727386603,49.5622935377
80,5,linCmt,CLcrCL,covariate_beta,0.5,100,4.584091735499996,4.162231077314,10.908753839800001,19.719749270719163,31.935558029200024
80,5,linCmt,TVCL,structural_intercept,0.6,100,0.8185355360218565,1.0865123036816464,2.279813070359321,6.806750476765779,8.051583141975929
80,5,linCmt,TVVc,structural_intercept,20,100,0.6963731248752136,1.239214810775293,2.9294433953659116,6.984668819813053,7.956698960545657
80,5,linCmt,ResErr,structural_other,0.1,100,14.970510364999996,14.614920851769995,14.970510364999996,15.64490381168446,21.1408894206
80,5,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,5,linCmt,TVQ,structural_other,1.8,100,3.677040091851781,3.5098884829368036,3.677040091851781,3.884621453489507,5.649632002309828
80,5,linCmt,TVVp,structural_other,80,100,2.0811526898571397,1.811700224624337,2.0811526898571397,2.2856125768158218,3.2649945159333233
80,5,linCmt,cov_VcCL,structural_other,0.02,100,-26.58442591724995,-24.0975791611924,37.02085744975,48.35496556640063,78.51246508973
80,5,linCmt,var_CL,structural_other,0.1,100,-8.760976173350011,-6.7913658460120025,13.68465586699999,18.984287556389102,30.36333519800005
80,5,linCmt,var_Vc,structural_other,0.1,100,-50.74127470680001,-48.484908828667,50.74127470680001,51.858859004081324,67.87899679516002
80,5,ode,CLcrCL,covariate_beta,0.5,94,4.825332957299999,4.825325967312766,10.480070772200001,19.692992591004973,32.9251981781
80,5,ode,TVCL,structural_intercept,0.6,94,1.0001882053252884,1.1664944897453222,2.398216793135751,6.979779921883361,8.051347053194558
80,5,ode,TVVc,structural_intercept,20,94,0.2874376128413392,0.8604399779074364,2.8293632591332862,7.293553608127845,7.802535011103146
80,5,ode,ResErr,structural_other,0.1,94,14.567102431499995,14.621063179425525,14.567102431499995,15.74143848927042,21.556622526899993
80,5,ode,TVKA,structural_other,0.7,94,0,0,0,0,0
80,5,ode,TVQ,structural_other,1.8,94,3.673351946585252,3.5476938178502255,3.673351946585252,3.9422626683909177,5.682622606972008
80,5,ode,TVVp,structural_other,80,94,2.059044472853806,1.8929174923084404,2.059044472853806,2.3277117348949785,3.267963916964213
80,5,ode,cov_VcCL,structural_other,0.02,94,-25.77424912825001,-22.873661798691273,35.082953437499995,48.37005848309319,77.526976536735
80,5,ode,var_CL,structural_other,0.1,94,-9.622548647900013,-6.953319259136176,14.0282529461,19.508081943529163,30.573213595230005
80,5,ode,var_Vc,structural_other,0.1,94,-51.681137557699984,-49.07282483476595,51.681137557699984,52.263952522709964,67.55015936170999
80,6,linCmt,CLcrCL,covariate_beta,0.5,100,1.7201733730000002,2.251789759912,12.527227940500001,18.67175000779203,29.42540850160003
80,6,linCmt,VcSEX,covariate_beta,0.4054651081081644,99,-9.889980714312644,-9.254553327866184,14.642125129377801,22.271179843960866,40.28417145077531
80,6,linCmt,TVCL,structural_intercept,0.6,100,1.4888528861733605,1.4774278687980693,2.857632403610542,6.072856981583481,8.357830145414137
80,6,linCmt,TVVc,structural_intercept,20,100,1.2904574446603512,3.5690857723532665,3.558703507797958,12.053883967055048,9.825595953342765
80,6,linCmt,ResErr,structural_other,0.1,100,12.003140624,11.944820889129995,12.003140624,12.866399719222901,18.664099190700004
80,6,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,6,linCmt,TVQ,structural_other,1.8,100,3.187758889359639,3.2837868351543675,3.187758889359639,3.709631599093614,5.355996809780582
80,6,linCmt,TVVp,structural_other,80,100,1.6776439313210025,1.6311995193919626,1.6776439313210025,2.0641958041644886,3.1725466687629162
80,6,linCmt,cov_VcCL,structural_other,0.02,100,-4.995783181750025,-4.447586683321457,31.764122688749985,43.04572578053356,72.066818666585
80,6,linCmt,var_CL,structural_other,0.1,100,-5.151070650850014,-3.1776231204490064,11.654424048499992,15.823712093210784,24.890396728690003
80,6,linCmt,var_Vc,structural_other,0.1,100,-31.636491292900004,-30.895274857217007,31.636491292900004,35.36871567931467,53.92744809421001
80,6,ode,CLcrCL,covariate_beta,0.5,97,1.614754202799995,1.9618616997896916,12.9547313406,18.52084716468016,30.18718258856002
80,6,ode,VcSEX,covariate_beta,0.4054651081081644,96,-10.179495049708152,-9.541759834262633,14.307813230386285,21.948574859310696,39.66317746033104
80,6,ode,TVCL,structural_intercept,0.6,97,1.3954405532540608,1.3414518476966766,2.836650185780184,6.038009639702779,8.288849886950912
80,6,ode,TVVc,structural_intercept,20,97,1.1664912400408944,3.632709768183147,3.566560544361312,12.21948020733465,10.084030277224167
80,6,ode,ResErr,structural_other,0.1,97,12.152301748,11.919403788711335,12.152301748,12.877442575600687,19.073012971599994
80,6,ode,TVKA,structural_other,0.7,97,0,0,0,0,0
80,6,ode,TVQ,structural_other,1.8,97,3.1671551846279318,3.269916878737516,3.1671551846279318,3.703312387727146,5.347075175831938
80,6,ode,TVVp,structural_other,80,97,1.6027594680555701,1.6260241819461736,1.6027594680555701,2.047950650517639,3.2220235439395326
80,6,ode,cov_VcCL,structural_other,0.02,97,-2.3912011085,-3.765923212649281,33.297890601000006,43.66402131839046,73.11804577846
80,6,ode,var_CL,structural_other,0.1,97,-5.258466928699981,-3.371633255523719,11.649758813200032,15.936296028211485,25.074340782740002
80,6,ode,var_Vc,structural_other,0.1,97,-30.131706920400013,-30.732957567584542,30.131706920400013,35.29702608688734,53.42309137848
80,7,linCmt,CLcrCL,covariate_beta,0.5,99,-0.036131781000003915,1.3073328226565655,10.582242527199991,16.078129747353152,25.457858819999995
80,7,linCmt,VcBW,covariate_beta,1,90,-9.65831281115,-6.126284313825555,12.955310017650001,20.97333614792569,30.755911784420007
80,7,linCmt,TVCL,structural_intercept,0.6,100,-0.016343033789426958,0.5787439503829352,2.500711415335662,6.439196653348814,7.44593424751121
80,7,linCmt,TVVc,structural_intercept,20,100,0.9066162153583422,2.0760173738643117,3.8012228796893677,9.689643631947206,10.03321466618441
80,7,linCmt,ResErr,structural_other,0.1,100,12.8881583405,12.418284184319994,12.8881583405,13.335127088341366,18.4915382127
80,7,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,7,linCmt,TVQ,structural_other,1.8,100,3.5094595786390057,3.3397961749476477,3.5094595786390057,3.74389967364128,5.1710710939908315
80,7,linCmt,TVVp,structural_other,80,100,1.7768902152010921,1.6296181461644275,1.7956865061495808,2.150587441441657,3.603876084575692
80,7,linCmt,cov_VcCL,structural_other,0.02,100,1.3571076915000133,-0.5060323590247615,33.61916876574998,43.45740879373575,67.20639843597999
80,7,linCmt,var_CL,structural_other,0.1,100,-3.6721048628000004,-3.2924515617160086,11.776397875250005,17.140036569249016,27.969926814429975
80,7,linCmt,var_Vc,structural_other,0.1,100,-35.410113740000014,-33.042128468947006,35.410113740000014,37.77215794079509,53.64217660992
80,7,ode,CLcrCL,covariate_beta,0.5,96,0.07832738099999847,1.3725183378291663,9.5465918047,15.254408584946757,24.7483183407
80,7,ode,VcBW,covariate_beta,1,87,-9.769999485500003,-5.791044738697701,12.927934480000003,21.576923031567098,32.33641462938001
80,7,ode,TVCL,structural_intercept,0.6,97,0.019843869534426815,0.611280806125501,2.5273739563305884,6.514371018771908,7.501190748256597
80,7,ode,TVVc,structural_intercept,20,97,0.8438332729574681,1.8903005420738423,3.7010304428403806,9.478295777366808,10.03915911528216
80,7,ode,ResErr,structural_other,0.1,97,12.999035224999997,12.47229805362886,12.999035224999997,13.37845556406855,18.112782979799995
80,7,ode,TVKA,structural_other,0.7,97,0,0,0,0,0
80,7,ode,TVQ,structural_other,1.8,97,3.4664473141533536,3.350276181511865,3.4664473141533536,3.730792382156907,5.111791661625209
80,7,ode,TVVp,structural_other,80,97,1.8202530861449164,1.6338971403712808,1.8738543877531377,2.1595436861998363,3.5273764326219745
80,7,ode,cov_VcCL,structural_other,0.02,97,0.7335269595000298,-1.3213156518560836,32.969134651000076,43.49354758006564,68.7784970499
80,7,ode,var_CL,structural_other,0.1,97,-3.493052791799997,-3.2910957501453626,12.267645867700002,17.346889201201762,28.264421115799976
80,7,ode,var_Vc,structural_other,0.1,97,-35.0635617249,-33.19739430565258,35.0635617249,38.03245366909834,55.177057418059995
80,8,linCmt,CLcrCL,covariate_beta,0.5,100,-1.5013180944000004,-1.3063697026619996,12.647443664499997,18.915928560975086,31.559787574060007
80,8,linCmt,VcBW,covariate_beta,1,81,-5.464136560199995,-3.4014254555382726,10.778008763999992,28.334703492988083,31.064275509100003
80,8,linCmt,VcSEX,covariate_beta,0.4054651081081644,98,-4.662837401318602,-0.15435524221947503,14.367058814456596,23.028580674507023,35.9977769161576
80,8,linCmt,TVCL,structural_intercept,0.6,100,0.3698391289086722,1.100632966589618,2.9103591165022724,6.101207327655858,7.6232562806816135
80,8,linCmt,TVVc,structural_intercept,20,100,3.6872362788534474,3.3478287107458695,4.344767340826348,7.22374942799586,11.846418997578168
80,8,linCmt,ResErr,structural_other,0.1,100,11.296716912499997,11.128510497302994,11.296716912499997,12.312973230243657,16.94908701859999
80,8,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,8,linCmt,TVQ,structural_other,1.8,100,3.363266989893489,3.1898237888472423,3.363266989893489,3.7138335720427658,5.500114693335415
80,8,linCmt,TVVp,structural_other,80,100,1.387215166683573,1.4562447149507087,1.3897586556840036,2.070392389962435,3.2901684119279397
80,8,linCmt,cov_VcCL,structural_other,0.02,100,0.7637164187499889,3.9422988920620003,27.117581044499943,44.35518333899975,64.16115312289999
80,8,linCmt,var_CL,structural_other,0.1,100,-4.174389079550034,-2.040386375512003,9.896039490500018,15.236117768329995,24.01833932973002
80,8,linCmt,var_Vc,structural_other,0.1,100,-22.69448997460001,-22.947134576736,23.034961309499995,30.03250724363728,46.69779396378002
80,8,ode,CLcrCL,covariate_beta,0.5,98,-1.6832866209000041,-1.6602854587673472,12.631160477600002,18.847712129189503,31.469307973099998
80,8,ode,VcBW,covariate_beta,1,80,-5.51498814495,-3.3876869580775,10.791072497350001,28.469261530631396,31.222620771810018
80,8,ode,VcSEX,covariate_beta,0.4054651081081644,96,-4.76622325255889,0.05423678338532505,14.413085935269809,23.104047652309475,36.37769558216889
80,8,ode,TVCL,structural_intercept,0.6,98,0.3664433596754687,1.0727171875475683,2.967492132735487,6.097361132121398,7.575380171835952
80,8,ode,TVVc,structural_intercept,20,98,3.497775500480085,3.281960760610372,4.2613957161088845,7.252644730546908,11.880690206147893
80,8,ode,ResErr,structural_other,0.1,98,11.21484301149999,11.193592289007137,11.21484301149999,12.427028373882818,17.22484156439999
80,8,ode,TVKA,structural_other,0.7,98,0,0,0,0,0
80,8,ode,TVQ,structural_other,1.8,98,3.10834803334877,3.160987172122292,3.10834803334877,3.7034286951039754,5.501686296373965
80,8,ode,TVVp,structural_other,80,98,1.3666795837247658,1.4629614216692148,1.4374835327875335,2.05214952002109,3.0219257697033646
80,8,ode,cov_VcCL,structural_other,0.02,98,0.6649902117500037,4.806871845840305,27.794135425249966,44.05511798440706,62.49746102019997
80,8,ode,var_CL,structural_other,0.1,98,-4.097583444400005,-1.903443767159187,10.066345455250016,15.194707829272557,23.980727419499992
80,8,ode,var_Vc,structural_other,0.1,98,-22.187425061749998,-22.34535036682143,23.296729517749977,29.451334334408703,45.654110779640035
80,9,linCmt,CLBW,covariate_beta,0.75,86,5.259245073133334,3.876383968006202,19.53130320593333,23.94239463688516,36.87229593466667
80,9,linCmt,TVCL,structural_intercept,0.6,100,0.5314124802999476,1.3823781044467176,4.1003479604368,11.098755310151546,14.299670566993692
80,9,linCmt,TVVc,structural_intercept,20,100,0.6201346366013638,2.1033550810442008,2.645306593185923,9.527151187121518,8.18087963835753
80,9,linCmt,ResErr,structural_other,0.1,100,16.347975952499997,16.399164146879993,16.347975952499997,17.29536516653213,22.495372376300004
80,9,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,9,linCmt,TVQ,structural_other,1.8,100,4.155532351551207,3.9574623498396577,4.155532351551207,4.209261794658334,5.533204703836076
80,9,linCmt,TVVp,structural_other,80,100,1.8745413014041736,1.8462859549129782,1.8745413014041736,2.184973825863425,3.1563506764910882
80,9,linCmt,cov_VcCL,structural_other,0.02,100,-22.572264055999998,-22.693998340479553,30.567188126250006,44.51253672725538,69.30859093825502
80,9,linCmt,var_CL,structural_other,0.1,100,-10.002951945849992,-8.136197229992003,12.93357527145001,18.13900337734743,28.32728855428001
80,9,linCmt,var_Vc,structural_other,0.1,100,-51.51915321635001,-48.262799143827,51.51915321635001,51.40184422723762,68.97188791931
80,9,ode,CLBW,covariate_beta,0.75,83,3.369314259199996,3.2048047426168673,20.3917897128,23.98405189894425,36.245594785066665
80,9,ode,TVCL,structural_intercept,0.6,96,0.5796708488193896,1.2853130245498106,3.7505296814181186,9.79176985561617,11.509011696019977
80,9,ode,TVVc,structural_intercept,20,96,0.7378167436439131,2.6591371736963416,2.7506667521450012,10.426139131982733,8.054603680183225
80,9,ode,ResErr,structural_other,0.1,96,16.478682827999997,16.470017754927078,16.478682827999997,17.319050817478328,22.608698030999996
80,9,ode,TVKA,structural_other,0.7,96,0,0,0,0,0
80,9,ode,TVQ,structural_other,1.8,96,4.2665942417786775,4.090687512191256,4.2665942417786775,4.3264363675573545,5.6258263768418235
80,9,ode,TVVp,structural_other,80,96,2.0275421668274696,1.962189193482141,2.0275421668274696,2.2890024530697364,3.246843651225051
80,9,ode,cov_VcCL,structural_other,0.02,96,-23.975897338000017,-23.45146716135151,30.896817413750018,45.28412466893709,69.49394804022499
80,9,ode,var_CL,structural_other,0.1,96,-9.777687158950034,-7.876087697720843,12.68552904245003,18.16695679368364,28.479213990899986
80,9,ode,var_Vc,structural_other,0.1,96,-52.599118374450015,-49.456527981898965,52.599118374450015,52.31683797320089,69.02710338305002
80,10,linCmt,CLBW,covariate_beta,0.75,85,0.9012094806666612,1.9936786060752938,14.70008883453334,20.104140612293627,33.17215990874667
80,10,linCmt,VcSEX,covariate_beta,0.4054651081081644,100,-10.452777817039237,-10.0254140753168,15.72999758703038,21.60817252115141,32.96084276248315
