sample_N,scenario,structure,estimator,outer_opt,dataset_id,status,converged,cn_below_cutoff,cov_ok,objf,cond_num_cor,cond_num_cor_source,convergence_code,min_suc,cov_step,est_bnd,phys_bnd,est_family,cov_source,n_selected,n_true,n_true_hit,n_false_pos,exact_match,fit_runtime_sec,message
80,10,linCmt,vae,NA,2,ok,TRUE,TRUE,TRUE,-1535.6638343886282,12.554178449769852,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,79.2031683921814,
80,10,linCmt,vae,NA,3,ok,TRUE,TRUE,TRUE,-1567.5041090529894,8.017524950509591,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,73.59029936790466,
80,10,linCmt,vae,NA,4,ok,TRUE,TRUE,TRUE,-1580.9065137863258,39.2148443225557,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,76.7990415096283,
80,10,linCmt,vae,NA,5,ok,TRUE,TRUE,TRUE,-1599.1204361763475,20.30339889224708,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,74.8237624168396,
80,10,linCmt,vae,NA,6,ok,TRUE,TRUE,TRUE,-1538.4901821599592,12.20094665677343,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,71.12086820602417,
80,10,linCmt,vae,NA,7,ok,TRUE,TRUE,TRUE,-1540.583629489841,9.763983615593517,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,71.1359429359436,
80,10,linCmt,vae,NA,8,ok,TRUE,TRUE,TRUE,-1567.661003517181,16.495078142185847,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.38078927993774,
80,10,linCmt,vae,NA,9,ok,TRUE,TRUE,TRUE,-1556.2592596606723,12.155651092638827,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,71.5154333114624,
80,10,linCmt,vae,NA,10,ok,TRUE,TRUE,TRUE,-1534.718460848396,18.485078947898895,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,66.72208428382874,
80,10,linCmt,vae,NA,11,ok,TRUE,TRUE,TRUE,-1548.933477627845,11.743392761420978,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,71.09025645256042,
80,10,linCmt,vae,NA,12,ok,TRUE,TRUE,TRUE,-1587.2297771622689,12.985267220965786,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.751617431640625,
80,10,linCmt,vae,NA,13,ok,TRUE,TRUE,TRUE,-1497.1104323510096,14.813504769509843,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,73.94576358795166,
80,10,linCmt,vae,NA,14,ok,TRUE,TRUE,TRUE,-1568.0074292044726,11.012672022163505,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,78.35014009475708,
80,10,linCmt,vae,NA,15,ok,TRUE,TRUE,TRUE,-1555.3140066803296,17.87565063608717,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,78.00576281547546,
80,10,linCmt,vae,NA,16,ok,TRUE,TRUE,TRUE,-1626.138379115708,10.12055418247926,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,78.73256182670593,
80,10,linCmt,vae,NA,17,ok,TRUE,TRUE,TRUE,-1584.002726721272,13.055503026277783,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,76.84926557540894,
80,10,linCmt,vae,NA,18,ok,TRUE,TRUE,TRUE,-1499.5771439310781,18.489290340757687,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,77.14515399932861,
80,10,linCmt,vae,NA,19,ok,TRUE,TRUE,TRUE,-1556.575668648514,10.04696657345056,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.14839839935303,
80,10,linCmt,vae,NA,20,ok,TRUE,TRUE,TRUE,-1520.0390698035467,9.172623301378223,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,69.07239151000977,
80,10,linCmt,vae,NA,21,ok,TRUE,TRUE,TRUE,-1503.1635516779836,9.809497014732466,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,63.50008773803711,
80,10,linCmt,vae,NA,22,ok,TRUE,TRUE,TRUE,-1519.7947991941132,21.327335073244107,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,63.22012424468994,
80,10,linCmt,vae,NA,23,ok,TRUE,TRUE,TRUE,-1542.0449638467023,12.46145765191523,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,60.88737750053406,
80,10,linCmt,vae,NA,24,ok,TRUE,TRUE,TRUE,-1561.6791092111016,14.079990508955142,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,62.02930665016174,
80,10,linCmt,vae,NA,25,ok,TRUE,TRUE,TRUE,-1644.0845198275913,24.637060989429738,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.044411420822144,
80,10,linCmt,vae,NA,26,ok,TRUE,TRUE,TRUE,-1547.3380218689758,14.051057127605992,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,63.712910175323486,
80,10,linCmt,vae,NA,27,ok,TRUE,TRUE,TRUE,-1526.7733668212177,13.837009081783561,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.01748538017273,
80,10,linCmt,vae,NA,28,ok,TRUE,TRUE,TRUE,-1593.65214977359,37.0136262479293,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,69.19529795646667,
80,10,linCmt,vae,NA,29,ok,TRUE,TRUE,TRUE,-1589.0251614998554,13.272642141293169,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.79729676246643,
80,10,linCmt,vae,NA,30,ok,TRUE,TRUE,TRUE,-1540.58407668838,11.981228662244437,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,2,1,0,FALSE,56.14881181716919,
80,10,linCmt,vae,NA,31,ok,TRUE,TRUE,TRUE,-1582.9742622717072,55.40699888174622,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",4,2,2,2,FALSE,63.960248708724976,
80,10,linCmt,vae,NA,32,ok,TRUE,TRUE,TRUE,-1576.4203784969548,12.94776543052788,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,63.84238958358765,
80,10,linCmt,vae,NA,33,ok,TRUE,TRUE,TRUE,-1632.1803446161837,17.32479033989669,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,65.7496645450592,
80,10,linCmt,vae,NA,34,ok,TRUE,TRUE,TRUE,-1538.3254995184789,14.874301662864434,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,68.50951528549194,
80,10,linCmt,vae,NA,35,ok,TRUE,TRUE,TRUE,-1590.2195477005228,9.78881601287486,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,73.45776033401489,
80,10,linCmt,vae,NA,36,ok,TRUE,TRUE,TRUE,-1503.2835527945274,37.443956097199646,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,56.66858696937561,
80,10,linCmt,vae,NA,37,ok,TRUE,TRUE,TRUE,-1575.8938661611637,17.464920516444334,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,66.60402059555054,
80,10,linCmt,vae,NA,38,ok,TRUE,TRUE,TRUE,-1526.8616254376757,10.467264937289972,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,65.20353698730469,
80,10,linCmt,vae,NA,39,ok,TRUE,TRUE,TRUE,-1567.45842041561,10.005867653053107,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,71.39746880531311,
80,10,linCmt,vae,NA,40,ok,TRUE,TRUE,TRUE,-1601.360519602877,28.08332259466852,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,71.7664201259613,
80,10,linCmt,vae,NA,41,ok,TRUE,TRUE,TRUE,-1562.7784437985192,18.130082556619993,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,66.97717595100403,
80,10,linCmt,vae,NA,42,ok,TRUE,TRUE,TRUE,-1598.532239612144,13.643663416341335,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,72.80475616455078,
80,10,linCmt,vae,NA,43,ok,TRUE,TRUE,TRUE,-1504.143062894216,14.071584769171029,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,67.00447487831116,
80,10,linCmt,vae,NA,44,ok,TRUE,TRUE,TRUE,-1563.2766590309761,103.81808359112594,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,72.55706739425659,
80,10,linCmt,vae,NA,45,ok,TRUE,TRUE,TRUE,-1629.3286761435088,11.327948232773805,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,68.32565999031067,
80,10,linCmt,vae,NA,46,ok,TRUE,TRUE,TRUE,-1521.4818890589352,17.59069723357391,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.15018701553345,
80,10,linCmt,vae,NA,47,ok,TRUE,TRUE,TRUE,-1548.5937809366565,17.7027346395081,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,74.67836570739746,
80,10,linCmt,vae,NA,48,ok,TRUE,TRUE,TRUE,-1557.2309919122513,10.257055327995223,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,57.30291271209717,
80,10,linCmt,vae,NA,49,ok,TRUE,TRUE,TRUE,-1580.6044325292537,13.271671013782493,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,75.70010590553284,
80,10,linCmt,vae,NA,50,ok,TRUE,TRUE,TRUE,-1545.7371751565909,8.512156521834672,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.72168493270874,
80,10,linCmt,vae,NA,51,ok,TRUE,TRUE,TRUE,-1544.4406630553437,14.877909432440157,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.87211656570435,
80,10,linCmt,vae,NA,52,ok,TRUE,TRUE,TRUE,-1544.1289743871932,16.713521515935177,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,70.88796806335449,
80,10,linCmt,vae,NA,53,ok,TRUE,TRUE,TRUE,-1547.8593758686259,11.742118484156576,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,76.98514556884766,
80,10,linCmt,vae,NA,54,ok,TRUE,TRUE,TRUE,-1577.2337072285193,22.227035753570036,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,73.04577279090881,
80,10,linCmt,vae,NA,55,ok,TRUE,TRUE,TRUE,-1527.055955691129,11.431582500360646,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,77.67986536026001,
80,10,linCmt,vae,NA,56,ok,TRUE,TRUE,TRUE,-1508.48538263272,94.75192736138018,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",4,2,2,2,FALSE,71.94839262962341,
80,10,linCmt,vae,NA,57,ok,TRUE,TRUE,TRUE,-1576.6618202851616,32.2160730776721,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,71.01362562179565,
80,10,linCmt,vae,NA,58,ok,TRUE,TRUE,TRUE,-1584.673315177932,16.665212155205225,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,71.19679093360901,
80,10,linCmt,vae,NA,59,ok,TRUE,TRUE,TRUE,-1634.872421229523,12.18009740013678,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,69.77899527549744,
80,10,linCmt,vae,NA,60,ok,TRUE,TRUE,TRUE,-1523.8584734845576,13.392419349430916,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,73.41583847999573,
80,10,linCmt,vae,NA,61,ok,TRUE,TRUE,TRUE,-1562.5830841705763,11.369490249155044,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,73.7725772857666,
80,10,linCmt,vae,NA,62,ok,TRUE,TRUE,TRUE,-1566.4504365702737,7.403838468462243,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,68.25938653945923,
80,10,linCmt,vae,NA,63,ok,TRUE,TRUE,TRUE,-1602.6484864537972,13.773136429851808,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,71.2925066947937,
80,10,linCmt,vae,NA,64,ok,TRUE,TRUE,TRUE,-1539.4666603115115,12.350552225057116,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,66.6471426486969,
80,10,linCmt,vae,NA,65,ok,TRUE,TRUE,TRUE,-1534.101601666838,12.2654399934151,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.79991555213928,
80,10,linCmt,vae,NA,66,ok,TRUE,TRUE,TRUE,-1553.841846149871,12.236231161095235,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,76.60725688934326,
80,10,linCmt,vae,NA,67,ok,TRUE,TRUE,TRUE,-1604.8293109555186,8.882258515124807,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,67.20770764350891,
80,10,linCmt,vae,NA,68,ok,TRUE,TRUE,TRUE,-1523.5968486616541,12.171284378392967,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,67.86674380302429,
80,10,linCmt,vae,NA,69,ok,TRUE,TRUE,TRUE,-1585.2604908576998,10.335687363281489,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,76.02541923522949,
80,10,linCmt,vae,NA,70,ok,TRUE,TRUE,TRUE,-1534.6159160226948,123.88966134201098,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",5,2,2,3,FALSE,71.7665183544159,
80,10,linCmt,vae,NA,71,ok,TRUE,TRUE,TRUE,-1588.7527614342468,13.286323144181058,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,79.92944812774658,
80,10,linCmt,vae,NA,72,ok,TRUE,TRUE,TRUE,-1556.7197653303226,16.29524310034404,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,64.6250388622284,
80,10,linCmt,vae,NA,73,ok,TRUE,TRUE,TRUE,-1572.3998391580371,19.50427760276986,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,62.1826868057251,
80,10,linCmt,vae,NA,74,ok,TRUE,TRUE,TRUE,-1578.68098736074,19.69837991715867,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,68.0427086353302,
80,10,linCmt,vae,NA,75,ok,TRUE,TRUE,TRUE,-1574.0731902634557,23.812259653951134,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,63.755881786346436,
80,10,linCmt,vae,NA,76,ok,TRUE,TRUE,TRUE,-1567.91313307845,16.014810074376648,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,67.15548253059387,
80,10,linCmt,vae,NA,77,ok,TRUE,TRUE,TRUE,-1576.3626602798106,12.352178253915776,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.29796504974365,
80,10,linCmt,vae,NA,78,ok,TRUE,TRUE,TRUE,-1588.032096682125,27.94525051205707,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,64.24224495887756,
80,10,linCmt,vae,NA,79,ok,TRUE,TRUE,TRUE,-1553.3008697506937,9.782005473212855,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,69.7754168510437,
80,10,linCmt,vae,NA,80,ok,TRUE,TRUE,TRUE,-1596.440161210571,11.928546950725481,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,69.91793537139893,
80,10,linCmt,vae,NA,81,ok,TRUE,TRUE,TRUE,-1565.3229044560453,14.723167865388184,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",4,2,1,3,FALSE,60.503267765045166,
80,10,linCmt,vae,NA,82,ok,TRUE,TRUE,TRUE,-1497.462846361029,12.703025210006906,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,72.1048698425293,
80,10,linCmt,vae,NA,83,ok,TRUE,TRUE,TRUE,-1485.9906495947469,9.324500687357052,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,71.36639714241028,
80,10,linCmt,vae,NA,84,ok,TRUE,TRUE,TRUE,-1589.1744592751252,18.903308089459873,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,63.31538391113281,
80,10,linCmt,vae,NA,85,ok,TRUE,TRUE,TRUE,-1577.4834725488354,10.373146365098822,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,62.63814401626587,
80,10,linCmt,vae,NA,86,ok,TRUE,TRUE,TRUE,-1580.061315595703,11.620043086561845,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,74.21829271316528,
80,10,linCmt,vae,NA,87,ok,TRUE,TRUE,TRUE,-1568.9951311872164,13.941842913995838,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,64.56772661209106,
80,10,linCmt,vae,NA,88,ok,TRUE,TRUE,TRUE,-1526.8047227183895,9.49899098716536,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,63.95958185195923,
80,10,linCmt,vae,NA,89,ok,TRUE,TRUE,TRUE,-1542.247923138247,9.944388061857252,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,64.91413378715515,
80,10,linCmt,vae,NA,90,ok,TRUE,TRUE,TRUE,-1559.5011023283976,20.744982067240603,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,67.84364938735962,
80,10,linCmt,vae,NA,91,ok,TRUE,TRUE,TRUE,-1602.9473201586911,22.42250806620778,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.27299427986145,
80,10,linCmt,vae,NA,92,ok,TRUE,TRUE,TRUE,-1594.125076842904,52.92632572685422,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,60.66446375846863,
80,10,linCmt,vae,NA,93,ok,TRUE,TRUE,TRUE,-1570.0578174635452,12.055245597717288,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,56.776644468307495,
80,10,linCmt,vae,NA,94,ok,TRUE,TRUE,TRUE,-1470.758321761153,244.23433616834757,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,64.1087703704834,
80,10,linCmt,vae,NA,95,ok,TRUE,TRUE,TRUE,-1560.2375747946517,17.1695565095701,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,65.2063045501709,
80,10,linCmt,vae,NA,96,ok,TRUE,TRUE,TRUE,-1570.2806101596993,18.14097732918455,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,62.10061573982239,
80,10,linCmt,vae,NA,97,ok,TRUE,TRUE,TRUE,-1547.2417117034577,9.114072793830262,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,69.47751331329346,
80,10,linCmt,vae,NA,98,ok,TRUE,TRUE,TRUE,-1590.6121609905872,20.045970319988115,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,63.22874903678894,
80,10,linCmt,vae,NA,99,ok,TRUE,TRUE,TRUE,-1561.0255878633375,11.93827435807337,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,61.26132869720459,
80,10,linCmt,vae,NA,100,ok,TRUE,TRUE,TRUE,-1566.8629295850558,11.898076922906807,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,68.30611515045166,
80,10,ode,vae,NA,1,ok,TRUE,TRUE,TRUE,-1592.0913159366091,38.64041873798579,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,90.61313486099243,
80,10,ode,vae,NA,2,ok,TRUE,TRUE,TRUE,-1537.795069545946,64.41943342015934,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,90.64621567726135,
80,10,ode,vae,NA,3,ok,TRUE,TRUE,TRUE,-1565.650058963791,36.006377427645084,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,93.56765556335449,
80,10,ode,vae,NA,4,ok,TRUE,TRUE,TRUE,-1579.487836420181,24.611905480481973,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,1,2,FALSE,98.37007236480713,
80,10,ode,vae,NA,5,ok,TRUE,TRUE,TRUE,-1597.9429047864928,145.07390989042636,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,97.38195633888245,
80,10,ode,vae,NA,6,ok,TRUE,FALSE,TRUE,-1537.7761189620132,3896.6060368296494,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,98.68638515472412,
80,10,ode,vae,NA,7,ok,TRUE,TRUE,TRUE,-1534.8498295539575,20.10199118967884,native,NA,TRUE,TRUE,NA,FALSE,focei,r,2,2,1,1,FALSE,98.94806218147278,
80,10,ode,vae,NA,8,ok,TRUE,TRUE,TRUE,-1568.5448710318292,4.2637013135084185,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,94.22308373451233,
80,10,ode,vae,NA,9,ok,TRUE,TRUE,TRUE,-1558.0430911704568,35.08805764262705,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,102.48435592651367,
80,10,ode,vae,NA,10,ok,TRUE,TRUE,TRUE,-1532.6834214868925,6.095290134637567,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,98.94165897369385,
80,10,ode,vae,NA,11,ok,TRUE,TRUE,TRUE,-1550.929321512969,14.202716489299,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,90.01200675964355,
80,10,ode,vae,NA,12,ok,TRUE,TRUE,TRUE,-1587.615194133391,88.10406809607602,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,90.16250944137573,
80,10,ode,vae,NA,13,ok,TRUE,TRUE,TRUE,-1500.6713058921148,30.45432749530961,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,89.96498394012451,
80,10,ode,vae,NA,14,ok,TRUE,TRUE,TRUE,-1568.6529303973437,13.147610791350653,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,89.45892381668091,
80,10,ode,vae,NA,15,ok,TRUE,TRUE,TRUE,-1552.5299527958744,22.323457781986072,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,1,1,FALSE,92.47146463394165,
80,10,ode,vae,NA,16,ok,TRUE,TRUE,TRUE,-1626.5563150161738,121.80547855755118,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,99.3742892742157,
80,10,ode,vae,NA,17,ok,TRUE,TRUE,TRUE,-1588.189431980051,31.537609651776414,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,97.0065929889679,
80,10,ode,vae,NA,18,ok,TRUE,TRUE,TRUE,-1502.5243644991021,10.621839826264916,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,99.9012815952301,
80,10,ode,vae,NA,19,ok,TRUE,TRUE,TRUE,-1570.818923552011,34.12663967709032,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,98.61250329017639,
80,10,ode,vae,NA,20,ok,TRUE,TRUE,TRUE,-1514.764039204586,382.42950517326625,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,100.0580506324768,
80,10,ode,vae,NA,21,ok,TRUE,TRUE,TRUE,-1511.5927786358093,13.892187922134932,native,NA,TRUE,TRUE,NA,FALSE,focei,r,2,2,2,0,TRUE,87.95520186424255,
80,10,ode,vae,NA,22,ok,TRUE,TRUE,TRUE,-1519.6692700633191,9.092578562586965,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",3,2,2,1,FALSE,94.77739906311035,
80,10,ode,vae,NA,23,ok,TRUE,TRUE,TRUE,-1545.2821563326388,33.933644188813474,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,101.50685930252075,
80,10,ode,vae,NA,24,ok,TRUE,TRUE,TRUE,-1561.4730580787977,35.196906852326855,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,85.1949028968811,
80,10,ode,vae,NA,25,ok,TRUE,TRUE,TRUE,-1644.1455490209278,65.53650290476486,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,101.35060334205627,
80,10,ode,vae,NA,26,ok,TRUE,TRUE,TRUE,-1545.8600273082047,35.510601703507,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,84.9397361278534,
80,10,ode,vae,NA,27,ok,TRUE,TRUE,TRUE,-1528.4573073295637,50.05193075996132,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,76.26382732391357,
80,10,ode,vae,NA,28,ok,TRUE,TRUE,TRUE,-1594.0696243422612,196.90251757738324,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,88.910400390625,
80,10,ode,vae,NA,29,ok,TRUE,TRUE,TRUE,-1595.079887847507,25.67459205618527,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,96.75362849235535,
80,10,ode,vae,NA,30,ok,TRUE,TRUE,TRUE,-1538.4785000159438,53.62769440504664,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",1,2,1,0,FALSE,72.65471506118774,
80,10,ode,vae,NA,31,ok,TRUE,TRUE,TRUE,-1581.5819315599458,251.43557860359763,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",4,2,2,2,FALSE,102.56623458862305,
80,10,ode,vae,NA,32,ok,TRUE,TRUE,TRUE,-1575.5568402848985,41.94601668240721,native,NA,TRUE,TRUE,NA,FALSE,focei,"r,s",2,2,2,0,TRUE,102.72305917739868,
