sample_N,scenario,structure,estimator,outer_opt,dataset_id,var,covar,shape,in_true,in_scm,verdict
80,10,ode,focei,bobyqa,22,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,22,vc,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,23,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,23,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,24,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,24,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,25,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,25,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,26,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,26,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,27,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,27,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,28,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,28,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,29,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,29,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,30,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,30,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,31,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,31,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,32,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,32,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,33,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,33,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,34,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,34,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,35,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,35,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,35,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,36,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,36,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,37,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,37,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,38,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,38,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,39,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,39,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,39,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,40,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,40,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,41,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,41,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,41,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,42,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,42,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,43,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,43,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,43,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,44,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,44,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,45,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,45,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,45,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,45,cl,SEX,cat,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,46,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,46,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,47,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,47,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,48,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,48,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,49,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,49,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,50,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,50,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,51,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,51,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,52,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,52,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,52,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,53,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,53,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,54,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,54,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,54,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,55,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,55,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,56,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,56,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,56,vc,RACE,cat,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,57,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,57,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,58,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,58,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,58,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,59,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,59,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,60,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,60,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,61,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,61,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,62,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,62,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,62,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,63,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,63,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,64,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,64,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,65,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,65,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,66,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,66,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,67,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,67,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,68,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,68,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,69,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,69,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,70,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,70,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,70,cl,RACE,cat,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,70,vc,CrCL,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,71,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,71,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,72,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,72,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,73,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,73,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,74,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,74,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,75,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,75,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,75,vc,CrCL,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,76,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,76,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,77,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,77,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,78,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,78,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,79,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,79,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,80,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,80,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,81,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,81,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,81,vc,CrCL,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,82,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,82,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,83,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,83,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,84,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,84,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,85,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,85,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,85,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,86,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,86,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,87,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,87,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,88,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,88,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,89,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,89,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,90,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,90,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,91,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,91,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,92,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,92,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,92,vc,RACE,cat,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,93,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,93,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,94,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,94,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,94,cl,RACE,cat,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,95,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,95,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,95,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,96,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,96,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,97,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,97,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,98,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,98,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,99,cl,BW,power,TRUE,FALSE,FN
80,10,ode,focei,bobyqa,99,vc,SEX,cat,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,99,cl,BMI,power,FALSE,TRUE,FP
80,10,ode,focei,bobyqa,100,cl,BW,power,TRUE,TRUE,TP
80,10,ode,focei,bobyqa,100,vc,SEX,cat,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,1,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,1,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,2,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,2,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,3,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,3,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,3,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,4,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,4,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,5,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,5,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,6,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,6,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,7,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,7,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,8,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,8,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,9,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,9,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,10,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,10,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,11,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,11,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,11,cl,RACE,cat,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,12,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,12,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,13,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,13,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,14,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,14,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,15,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,15,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,16,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,16,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,17,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,17,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,18,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,18,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,19,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,19,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,20,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,20,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,21,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,21,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,21,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,22,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,22,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,23,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,23,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,24,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,24,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,25,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,25,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,26,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,26,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,27,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,27,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,28,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,28,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,29,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,29,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,30,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,30,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,31,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,31,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,32,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,32,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,33,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,33,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,34,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,34,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,35,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,35,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,35,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,36,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,36,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,37,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,37,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,38,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,38,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,39,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,39,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,40,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,40,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,41,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,41,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,42,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,42,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,43,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,43,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,43,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,44,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,44,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,44,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,45,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,45,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,45,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,46,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,46,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,46,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,47,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,47,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,47,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,48,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,48,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,49,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,49,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,49,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,50,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,50,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,51,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,51,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,51,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,51,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,52,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,52,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,52,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,52,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,53,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,53,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,54,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,54,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,55,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,55,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,56,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,56,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,57,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,57,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,58,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,58,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,58,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,59,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,59,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,59,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,59,vc,SEX,cat,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,60,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,focei,bobyqa,60,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,60,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,61,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,61,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,62,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,62,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,63,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,63,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,64,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,64,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,64,vc,RACE,cat,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,65,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,65,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,66,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,66,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,67,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,67,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,68,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,68,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,69,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,69,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,70,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,70,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,71,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,71,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,72,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,72,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,focei,bobyqa,72,cl,CrCL,power,FALSE,TRUE,FP
80,11,linCmt,focei,bobyqa,73,cl,BW,power,TRUE,TRUE,TP
