sample_N,scenario,structure,estimator,outer_opt,n_total,n_ok_status,Converged_pct,ConvergedStrict_pct,CovStep_pct,CovDone_pct,CNBelowCutoff_pct,MinSuc_pct,EstBnd_pct,MedCN,MaxCN,P90CN,MedObjF,MedNSelected,MedWallBase_sec,MedWallScm_sec,MedWallRefit_sec,MedWallTotal_sec,MedWallTotal_min,MedCpuTotal_sec,MedHogFactor,scm_workers,rx_threads
80,6,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,7.92034180974488,24.755704893656787,11.309775606076437,-4446.056269300378,2,23.196,326.9332594871521,10.179507851600647,358.941337053299,5.982355617554983,9.3795,0.026378170303216965,3,1
80,6,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,8.031898364161815,26.588194333111897,11.90809825800875,-4446.051020451229,2,20.890500000000003,369.64650559425354,44.529767870903015,436.150050034523,7.269167500575383,44.0215,0.10019637356145134,3,1
80,7,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,4.873536148909146,44.62227049990765,7.536039443300231,-4436.308296862535,2,22.1325,318.8419530391693,10.116764187812805,352.9099142818451,5.881831904697418,9.5745,0.027991249569589108,3,1
80,7,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,4.89364949553107,61.33856373225217,7.383665989902884,-4436.304836394093,2,19.3665,368.82543456554413,46.113351225852966,431.6579155979157,7.194298593298595,45.622,0.1063473919872353,3,1
80,8,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.257534166537821,32.442275530513776,13.943623761468542,-4448.4091254636505,3,26.6565,488.8376661539078,11.939348101615906,532.6266540689469,8.877110901149114,11.0185,0.020902703811788007,3,1
80,8,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.068504613398721,41.1239175094285,14.242770011825789,-4447.079108972033,3,19.343,498.2195448875427,53.462785482406616,576.1368989830016,9.602281649716694,53.1145,0.09330216329094665,3,1
80,9,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,3.969810999092675,9.927795149261712,5.557738266965364,-4488.657661188117,1,23.918999999999997,262.42618465423584,9.18515944480896,297.7961440467834,4.96326906744639,8.2135,0.028159738006475133,3,1
80,9,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,4.227565553771973,26.16950741323329,6.142777990222831,-4488.267214293495,1,19.7955,269.81816482543945,38.91379511356354,329.602022564888,5.493367042748133,38.54050000000001,0.11574211891041225,3,1
80,10,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,7.673625321422052,17.260132254767253,11.682777706989688,-4496.584991094556,2,23.512500000000003,312.48895168304443,10.257745742797852,352.926127322197,5.882102122036616,9.564,0.027647437680245607,3,1
80,10,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,7.872508152584424,362.9997950760619,11.986747732800183,-4495.581993008873,2,19.5375,347.4624865055084,45.22550618648529,416.4002561235428,6.940004268725714,44.780499999999996,0.10959172461841693,3,1
80,11,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,5.434816798561604,19.649517739190625,9.380393707566707,-4494.754392771847,2,21.667,357.02546668052673,10.218330025672913,391.19719450092316,6.519953241682052,9.556999999999999,0.025287526179787505,3,1
80,11,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,5.799249606061545,356.7428456768534,10.021028428318697,-4494.933434488207,2,18.785,385.0969749689102,47.50545811653137,457.09025184631344,7.618170864105224,47.220000000000006,0.10591336541657986,3,1
80,12,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.730366367988728,24.11297348336418,14.661420379707,-4483.109402553623,3,22.1655,463.86891663074493,11.859167098999023,500.4228213424683,8.340380355707804,11.042000000000002,0.022348225664783797,3,1
80,12,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.359726919307601,21.797761373948006,15.704303246805207,-4483.103266120519,3,19.1575,502.01613879203796,54.05457651615143,574.2395216789246,9.570658694648744,53.54,0.0926006356382609,3,1
80,13,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,5.72811221569027,93.11363774318649,9.005232421016919,-4526.001865784194,2,24.614,318.69705879688263,10.492578983306885,355.018816113472,5.916980268557866,9.782,0.027743284191699615,3,1
80,13,ode,focei,bobyqa,100,100,100,99,100,100,99,100,NA,6.060182296541311,29857.99843172966,10.434145457517971,-4524.0856238043025,2,19.5655,328.2192964553833,47.17756414413452,394.6404987735748,6.577341646226246,46.8215,0.11616658769786739,3,1
80,14,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,9.151216947805219,98.74333636151654,13.414456670314918,-4514.804566145383,3,21.4925,396.6013705730438,11.837244629859924,430.3695444879532,7.1728257414658865,11.342500000000001,0.026432693926336803,3,1
80,14,ode,focei,bobyqa,100,100,100,99,100,100,99,100,NA,8.877183864246845,3898435.7889814796,13.591297624227705,-4512.164125617903,3,18.3835,450.946906208992,54.618232011795044,524.6239210987092,8.74373201831182,54.3215,0.10472918944946155,3,1
80,15,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,7.569915654823915,30.68768357417002,10.572494819843671,-4511.8174577370255,3,19.901,482.9707074165344,12.253886938095093,511.5474249954224,8.525790416590374,11.4815,0.02310951112080044,3,1
80,15,ode,focei,bobyqa,100,100,100,99,100,100,99,100,NA,7.941555464326727,21975.164851416313,12.82884709739533,-4510.916346093097,3,17.033,537.9111992120743,56.66646599769592,614.8036372232438,10.246727287054062,56.3395,0.09700763177312365,3,1
80,16,linCmt,focei,bobyqa,100,100,100,100,100,100,100,100,NA,11.800783941607598,81.97911153159357,18.486017857874394,-4512.928060330384,4,20.894,528.2070152759552,13.673163771629333,565.86003997612,9.431000666268666,13.234000000000002,0.02352776625584471,3,1
80,16,ode,focei,bobyqa,100,100,100,100,100,100,100,100,NA,11.495266755344748,120.07140514031441,19.309922099325835,-4511.688129851156,4,17.563000000000002,597.5650337934494,63.950470209121704,680.151354751587,11.33585591252645,63.611999999999995,0.0932002067002965,3,1
