sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,10,linCmt,focei,bobyqa,vc,CrCL,lin,2,FALSE,2,1,0,0,2
80,10,linCmt,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,10,ode,focei,bobyqa,cl,BW,power,100,TRUE,42,0.42,42,58,0
80,10,ode,focei,bobyqa,vc,SEX,cat,100,TRUE,98,0.98,98,2,0
80,10,ode,focei,bobyqa,cl,BMI,lin,5,FALSE,5,1,0,0,5
80,10,ode,focei,bobyqa,cl,BMI,power,15,FALSE,15,1,0,0,15
80,10,ode,focei,bobyqa,cl,BW,lin,35,FALSE,35,1,0,0,35
80,10,ode,focei,bobyqa,cl,CrCL,lin,2,FALSE,2,1,0,0,2
80,10,ode,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,10,ode,focei,bobyqa,vc,BMI,power,1,FALSE,1,1,0,0,1
80,10,ode,focei,bobyqa,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,10,ode,focei,bobyqa,vc,CrCL,power,2,FALSE,2,1,0,0,2
80,10,ode,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,60,0.6,60,40,0
80,11,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,66,0.66,66,34,0
80,11,linCmt,focei,bobyqa,cl,BMI,lin,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,bobyqa,cl,BMI,power,11,FALSE,11,1,0,0,11
80,11,linCmt,focei,bobyqa,cl,BW,lin,27,FALSE,27,1,0,0,27
80,11,linCmt,focei,bobyqa,cl,CrCL,lin,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,bobyqa,cl,CrCL,power,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,bobyqa,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,bobyqa,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,bobyqa,vc,BMI,power,9,FALSE,9,1,0,0,9
80,11,linCmt,focei,bobyqa,vc,BW,lin,24,FALSE,24,1,0,0,24
80,11,linCmt,focei,bobyqa,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,bobyqa,vc,SEX,cat,2,FALSE,2,1,0,0,2
80,11,ode,focei,bobyqa,cl,BW,power,100,TRUE,28,0.28,28,72,0
80,11,ode,focei,bobyqa,vc,BW,power,100,TRUE,63,0.63,63,37,0
80,11,ode,focei,bobyqa,cl,BMI,lin,6,FALSE,6,1,0,0,6
80,11,ode,focei,bobyqa,cl,BMI,power,7,FALSE,7,1,0,0,7
80,11,ode,focei,bobyqa,cl,BW,lin,58,FALSE,58,1,0,0,58
80,11,ode,focei,bobyqa,cl,CrCL,lin,5,FALSE,5,1,0,0,5
80,11,ode,focei,bobyqa,vc,BMI,lin,2,FALSE,2,1,0,0,2
80,11,ode,focei,bobyqa,vc,BMI,power,8,FALSE,8,1,0,0,8
80,11,ode,focei,bobyqa,vc,BW,lin,27,FALSE,27,1,0,0,27
80,11,ode,focei,bobyqa,vc,CrCL,lin,1,FALSE,1,1,0,0,1
80,11,ode,focei,bobyqa,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,11,ode,focei,bobyqa,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,11,ode,focei,bobyqa,vc,SEX,cat,2,FALSE,2,1,0,0,2
80,12,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,52,0.52,52,48,0
80,12,linCmt,focei,bobyqa,vc,BW,power,100,TRUE,52,0.52,52,48,0
80,12,linCmt,focei,bobyqa,vc,SEX,cat,100,TRUE,97,0.97,97,3,0
80,12,linCmt,focei,bobyqa,cl,BMI,lin,6,FALSE,6,1,0,0,6
